Sr. No.,Registration No,Type,Date Of Event,Gender
61734,2012D0019542,Death,27/09/2012,Male
61735,2012D0019520,Death,27/09/2012,Female
61736,2012D0018906,Death,27/09/2012,Male
61737,2012D0018820,Death,27/09/2012,Male
61738,2012D0019039,Death,27/09/2012,Female
61739,2012D0019040,Death,27/09/2012,Male
61740,2012D0019041,Death,27/09/2012,Female
61741,2012D0019031,Death,27/09/2012,Male
61742,2012D0019035,Death,27/09/2012,Male
61743,2012D0019036,Death,27/09/2012,Male
61744,2012D0019037,Death,27/09/2012,Male
61745,2012D0019026,Death,27/09/2012,Male
61746,2012D0019012,Death,27/09/2012,Male
61747,2012D0019021,Death,27/09/2012,Female
61748,2012D0019076,Death,27/09/2012,Male
61749,2012D0019073,Death,27/09/2012,Male
61750,2012D0019070,Death,27/09/2012,Male
61751,2012D0019071,Death,27/09/2012,Male
61752,2012D0019082,Death,27/09/2012,Female
61753,2012D0019084,Death,27/09/2012,Female
61754,2012D0019085,Death,27/09/2012,Female
61755,2012D0019068,Death,27/09/2012,Female
61756,2012D0018951,Death,27/09/2012,Male
61757,2012D0019116,Death,27/09/2012,Female
61758,2012D0019117,Death,27/09/2012,Male
61759,2012D0019118,Death,27/09/2012,Male
61760,2012D0019119,Death,27/09/2012,Female
61761,2012D0019120,Death,27/09/2012,Female
61762,2012D0019121,Death,27/09/2012,Female
61763,2012D0019122,Death,27/09/2012,Male
61764,2012D0019123,Death,27/09/2012,Female
61765,2012D0019124,Death,27/09/2012,Male
61766,2012D0019102,Death,27/09/2012,Male
61767,2012D0019103,Death,27/09/2012,Male
61768,2012D0019104,Death,27/09/2012,Male
61769,2012D0019105,Death,27/09/2012,Male
61770,2012D0019106,Death,27/09/2012,Male
61771,2012D0019100,Death,27/09/2012,Male
61772,2012D0019108,Death,27/09/2012,Male
61773,2012D0019109,Death,27/09/2012,Male
61774,2012D0019087,Death,27/09/2012,Female
61775,2012D0019088,Death,27/09/2012,Male
61776,2012D0019210,Death,27/09/2012,Male
61777,2012D0019211,Death,27/09/2012,Male
61778,2012D0019212,Death,27/09/2012,Male
61779,2012D0019213,Death,27/09/2012,Male
61780,2012D0019214,Death,27/09/2012,Female
61781,2012D0019215,Death,27/09/2012,Female
61782,2012B0056831,Birth,27/09/2012,Female
61783,2012B0046005,Birth,27/09/2012,Male
61784,2012B0046299,Birth,27/09/2012,Male
61785,2012B0046348,Birth,27/09/2012,Male
61786,2012B0048056,Birth,27/09/2012,Female
61787,2012B0052350,Birth,27/09/2012,Female
61788,2012B0043044,Birth,27/09/2012,Male
61789,2012B0043353,Birth,27/09/2012,Female
61790,2012B0043354,Birth,27/09/2012,Male
61791,2012B0043321,Birth,27/09/2012,Male
61792,2012B0043324,Birth,27/09/2012,Female
61793,2012B0043283,Birth,27/09/2012,Male
61794,2012B0043191,Birth,27/09/2012,Female
61795,2012B0043172,Birth,27/09/2012,Male
61796,2012B0043187,Birth,27/09/2012,Female
61797,2012B0043189,Birth,27/09/2012,Male
61798,2012B0043111,Birth,27/09/2012,Male
61799,2012B0043130,Birth,27/09/2012,Female
61800,2012B0043128,Birth,27/09/2012,Male
61801,2012B0043124,Birth,27/09/2012,Male
61802,2012B0043125,Birth,27/09/2012,Female
61803,2012B0043126,Birth,27/09/2012,Female
61804,2012B0043939,Birth,27/09/2012,Male
61805,2012B0043840,Birth,27/09/2012,Female
61806,2012B0043707,Birth,27/09/2012,Male
61807,2012B0043711,Birth,27/09/2012,Male
61808,2012B0043709,Birth,27/09/2012,Male
61809,2012B0043661,Birth,27/09/2012,Male
61810,2012B0043677,Birth,27/09/2012,Female
61811,2012B0043614,Birth,27/09/2012,Female
61812,2012B0043616,Birth,27/09/2012,Male
61813,2012B0043618,Birth,27/09/2012,Female
61814,2012B0043619,Birth,27/09/2012,Female
61815,2012B0043621,Birth,27/09/2012,Female
61816,2012B0043624,Birth,27/09/2012,Male
61817,2012B0043356,Birth,27/09/2012,Male
61818,2012B0047329,Birth,27/09/2012,Male
61819,2012B0047631,Birth,27/09/2012,Female
61820,2012D0026742,Death,27/09/2012,Male
61821,2012B0041666,Birth,27/09/2012,Male
61822,2012B0041672,Birth,27/09/2012,Female
61823,2012B0041627,Birth,27/09/2012,Male
61824,2012B0041607,Birth,27/09/2012,Female
61825,2012B0041601,Birth,27/09/2012,Male
61826,2012B0041602,Birth,27/09/2012,Female
61827,2012B0041603,Birth,27/09/2012,Male
61828,2012B0041604,Birth,27/09/2012,Female
61829,2012B0041605,Birth,27/09/2012,Female
61830,2012B0041630,Birth,27/09/2012,Female
61831,2012B0041631,Birth,27/09/2012,Male
61832,2012B0041622,Birth,27/09/2012,Female
61833,2012B0041623,Birth,27/09/2012,Female
61834,2012B0041687,Birth,27/09/2012,Female
61835,2012B0041731,Birth,27/09/2012,Male
61836,2012B0041732,Birth,27/09/2012,Female
61837,2012B0041728,Birth,27/09/2012,Male
61838,2012B0041720,Birth,27/09/2012,Male
61839,2012B0042023,Birth,27/09/2012,Male
61840,2012B0042024,Birth,27/09/2012,Male
61841,2012B0042049,Birth,27/09/2012,Female
61842,2012B0042050,Birth,27/09/2012,Female
61843,2012B0041912,Birth,27/09/2012,Female
61844,2012B0041913,Birth,27/09/2012,Male
61845,2012B0041915,Birth,27/09/2012,Male
61846,2012B0041916,Birth,27/09/2012,Female
61847,2012B0041909,Birth,27/09/2012,Female
61848,2012B0041910,Birth,27/09/2012,Female
61849,2012B0041932,Birth,27/09/2012,Female
61850,2012B0041964,Birth,27/09/2012,Male
61851,2012B0041965,Birth,27/09/2012,Male
61852,2012B0041966,Birth,27/09/2012,Male
61853,2012B0041967,Birth,27/09/2012,Male
61854,2012B0041968,Birth,27/09/2012,Male
61855,2012B0041969,Birth,27/09/2012,Female
61856,2012B0041970,Birth,27/09/2012,Male
61857,2012B0041971,Birth,27/09/2012,Female
61858,2012B0041972,Birth,27/09/2012,Female
61859,2012B0041973,Birth,27/09/2012,Male
61860,2012B0041974,Birth,27/09/2012,Male
61861,2012B0041975,Birth,27/09/2012,Male
61862,2012B0041976,Birth,27/09/2012,Female
61863,2012B0041977,Birth,27/09/2012,Female
61864,2012B0041978,Birth,27/09/2012,Male
61865,2012B0041979,Birth,27/09/2012,Male
61866,2012B0041980,Birth,27/09/2012,Female
61867,2012B0041981,Birth,27/09/2012,Female
61868,2012B0041982,Birth,27/09/2012,Male
61869,2012B0041983,Birth,27/09/2012,Female
61870,2012B0041984,Birth,27/09/2012,Male
61871,2012B0041985,Birth,27/09/2012,Male
61872,2012B0041815,Birth,27/09/2012,Female
61873,2012B0041820,Birth,27/09/2012,Male
61874,2012B0041817,Birth,27/09/2012,Male
61875,2012B0041825,Birth,27/09/2012,Female
61876,2012B0041822,Birth,27/09/2012,Female
61877,2012B0042078,Birth,27/09/2012,Female
61878,2012B0042097,Birth,27/09/2012,Female
61879,2012B0042094,Birth,27/09/2012,Female
61880,2012B0042140,Birth,27/09/2012,Male
61881,2012B0042142,Birth,27/09/2012,Female
61882,2012B0042192,Birth,27/09/2012,Female
61883,2012B0042190,Birth,27/09/2012,Male
61884,2012B0042196,Birth,27/09/2012,Female
61885,2012B0042215,Birth,27/09/2012,Male
61886,2012B0042217,Birth,27/09/2012,Male
61887,2012B0042371,Birth,27/09/2012,Female
61888,2012B0042302,Birth,27/09/2012,Male
61889,2012B0042298,Birth,27/09/2012,Male
61890,2012B0042300,Birth,27/09/2012,Male
61891,2012B0042257,Birth,27/09/2012,Female
61892,2012B0042262,Birth,27/09/2012,Male
61893,2012B0042551,Birth,27/09/2012,Male
61894,2012B0042624,Birth,27/09/2012,Male
61895,2012B0042632,Birth,27/09/2012,Female
61896,2012B0042639,Birth,27/09/2012,Male
61897,2012B0042653,Birth,27/09/2012,Male
61898,2012B0042648,Birth,27/09/2012,Male
61899,2012B0042651,Birth,27/09/2012,Male
61900,2012B0042465,Birth,27/09/2012,Female
61901,2012B0042463,Birth,27/09/2012,Male
61902,2012B0042485,Birth,27/09/2012,Male
61903,2012B0042488,Birth,27/09/2012,Female
61904,2012B0042503,Birth,27/09/2012,Female
61905,2012B0042454,Birth,27/09/2012,Male
61906,2012B0042452,Birth,27/09/2012,Female
61907,2012B0042416,Birth,27/09/2012,Male
61908,2012B0042995,Birth,27/09/2012,Female
61909,2012B0042993,Birth,27/09/2012,Female
61910,2012B0042934,Birth,27/09/2012,Male
61911,2012B0042919,Birth,27/09/2012,Female
61912,2012B0042916,Birth,27/09/2012,Male
61913,2012B0042895,Birth,27/09/2012,Male
61914,2012B0042891,Birth,27/09/2012,Male
61915,2012B0042892,Birth,27/09/2012,Female
61916,2012B0042847,Birth,27/09/2012,Female
61917,2012B0042842,Birth,27/09/2012,Male
61918,2012B0042807,Birth,27/09/2012,Female
61919,2012B0042809,Birth,27/09/2012,Male
61920,2012B0042829,Birth,27/09/2012,Male
61921,2012B0042804,Birth,27/09/2012,Female
61922,2012B0042811,Birth,27/09/2012,Female
61923,2012B0042812,Birth,27/09/2012,Male
61924,2012B0042813,Birth,27/09/2012,Female
61925,2012B0042760,Birth,27/09/2012,Male
61926,2012B0042711,Birth,27/09/2012,Male
61927,2012B0042695,Birth,27/09/2012,Male
61928,2012B0049105,Birth,27/09/2012,Male
61929,2013B0017662,Birth,27/09/2012,Female
61930,2016B0056323,Birth,27/09/2012,Female
61931,2013B0033227,Birth,28/09/2012,Male
61932,2012B0053596,Birth,28/09/2012,Male
61933,2012B0049110,Birth,28/09/2012,Female
61934,2012B0042712,Birth,28/09/2012,Female
61935,2012B0042719,Birth,28/09/2012,Male
61936,2012B0042687,Birth,28/09/2012,Male
61937,2012B0042814,Birth,28/09/2012,Male
61938,2012B0042815,Birth,28/09/2012,Female
61939,2012B0042816,Birth,28/09/2012,Female
61940,2012B0042817,Birth,28/09/2012,Male
61941,2012B0042836,Birth,28/09/2012,Male
61942,2012B0042837,Birth,28/09/2012,Male
61943,2012B0042869,Birth,28/09/2012,Male
61944,2012B0042861,Birth,28/09/2012,Male
61945,2012B0042854,Birth,28/09/2012,Male
61946,2012B0042896,Birth,28/09/2012,Female
61947,2012B0042920,Birth,28/09/2012,Male
61948,2012B0042922,Birth,28/09/2012,Female
61949,2012B0042942,Birth,28/09/2012,Female
61950,2012B0042944,Birth,28/09/2012,Male
61951,2012B0042413,Birth,28/09/2012,Female
61952,2012B0042414,Birth,28/09/2012,Female
61953,2012B0042415,Birth,28/09/2012,Male
61954,2012B0042400,Birth,28/09/2012,Male
61955,2012B0042401,Birth,28/09/2012,Male
61956,2012B0042402,Birth,28/09/2012,Female
61957,2012B0042403,Birth,28/09/2012,Male
61958,2012B0042404,Birth,28/09/2012,Female
61959,2012B0042434,Birth,28/09/2012,Male
61960,2012B0042502,Birth,28/09/2012,Female
61961,2012B0042510,Birth,28/09/2012,Male
61962,2012B0042511,Birth,28/09/2012,Male
61963,2012B0042512,Birth,28/09/2012,Female
61964,2012B0042513,Birth,28/09/2012,Female
61965,2012B0042482,Birth,28/09/2012,Male
61966,2012B0042483,Birth,28/09/2012,Male
61967,2012B0042484,Birth,28/09/2012,Female
61968,2012B0042439,Birth,28/09/2012,Male
61969,2012B0042642,Birth,28/09/2012,Female
61970,2012B0042562,Birth,28/09/2012,Male
61971,2012B0042538,Birth,28/09/2012,Female
61972,2012B0042271,Birth,28/09/2012,Male
61973,2012B0042256,Birth,28/09/2012,Female
61974,2012B0042209,Birth,28/09/2012,Female
61975,2012B0042261,Birth,28/09/2012,Male
61976,2012B0042273,Birth,28/09/2012,Female
61977,2012B0042258,Birth,28/09/2012,Female
61978,2012B0042221,Birth,28/09/2012,Female
61979,2012B0042222,Birth,28/09/2012,Female
61980,2012B0042223,Birth,28/09/2012,Female
61981,2012B0042219,Birth,28/09/2012,Male
61982,2012B0042216,Birth,28/09/2012,Male
61983,2012B0042205,Birth,28/09/2012,Male
61984,2012B0042206,Birth,28/09/2012,Male
61985,2012B0042151,Birth,28/09/2012,Female
61986,2012B0042202,Birth,28/09/2012,Male
61987,2012B0042148,Birth,28/09/2012,Female
61988,2012B0042143,Birth,28/09/2012,Female
61989,2012B0042144,Birth,28/09/2012,Male
61990,2012B0042146,Birth,28/09/2012,Female
61991,2012B0042091,Birth,28/09/2012,Male
61992,2012B0041827,Birth,28/09/2012,Female
61993,2012B0041830,Birth,28/09/2012,Male
61994,2012B0041832,Birth,28/09/2012,Female
61995,2012B0041839,Birth,28/09/2012,Female
61996,2012B0041836,Birth,28/09/2012,Male
61997,2012B0041848,Birth,28/09/2012,Female
61998,2012B0041845,Birth,28/09/2012,Female
61999,2012B0041878,Birth,28/09/2012,Female
62000,2012B0041897,Birth,28/09/2012,Male
62001,2012B0041745,Birth,28/09/2012,Female
62002,2012B0041746,Birth,28/09/2012,Female
62003,2012B0041748,Birth,28/09/2012,Male
62004,2012B0041750,Birth,28/09/2012,Female
62005,2012B0041986,Birth,28/09/2012,Female
62006,2012B0041987,Birth,28/09/2012,Male
62007,2012B0041963,Birth,28/09/2012,Female
62008,2012B0041907,Birth,28/09/2012,Male
62009,2012B0042061,Birth,28/09/2012,Male
62010,2012B0042058,Birth,28/09/2012,Male
62011,2012B0042002,Birth,28/09/2012,Female
62012,2012B0042029,Birth,28/09/2012,Female
62013,2012B0041989,Birth,28/09/2012,Female
62014,2012B0041990,Birth,28/09/2012,Female
62015,2012B0041991,Birth,28/09/2012,Female
62016,2012B0041992,Birth,28/09/2012,Male
62017,2012B0041993,Birth,28/09/2012,Female
62018,2012B0041994,Birth,28/09/2012,Male
62019,2012B0041995,Birth,28/09/2012,Female
62020,2012B0041996,Birth,28/09/2012,Female
62021,2012B0041997,Birth,28/09/2012,Male
62022,2012B0041998,Birth,28/09/2012,Male
62023,2012B0041999,Birth,28/09/2012,Male
62024,2012B0042000,Birth,28/09/2012,Male
62025,2012B0041743,Birth,28/09/2012,Male
62026,2012B0041740,Birth,28/09/2012,Female
62027,2012B0041632,Birth,28/09/2012,Female
62028,2012B0041633,Birth,28/09/2012,Female
62029,2012B0041606,Birth,28/09/2012,Male
62030,2012B0041609,Birth,28/09/2012,Female
62031,2012B0041638,Birth,28/09/2012,Female
62032,2012B0041639,Birth,28/09/2012,Female
62033,2012B0041640,Birth,28/09/2012,Female
62034,2012B0041642,Birth,28/09/2012,Female
62035,2012B0041643,Birth,28/09/2012,Female
62036,2012B0047635,Birth,28/09/2012,Female
62037,2012B0047330,Birth,28/09/2012,Male
62038,2012B0044235,Birth,28/09/2012,Female
62039,2012B0043481,Birth,28/09/2012,Female
62040,2012B0043485,Birth,28/09/2012,Female
62041,2012B0043483,Birth,28/09/2012,Male
62042,2012B0043625,Birth,28/09/2012,Male
62043,2012B0043628,Birth,28/09/2012,Female
62044,2012B0043629,Birth,28/09/2012,Male
62045,2012B0043685,Birth,28/09/2012,Male
62046,2012B0043746,Birth,28/09/2012,Female
62047,2012B0043864,Birth,28/09/2012,Male
62048,2012B0043927,Birth,28/09/2012,Male
62049,2012B0043928,Birth,28/09/2012,Male
62050,2012B0043910,Birth,28/09/2012,Female
62051,2012B0043911,Birth,28/09/2012,Female
62052,2012B0043131,Birth,28/09/2012,Male
62053,2012B0043112,Birth,28/09/2012,Female
62054,2012B0043107,Birth,28/09/2012,Male
62055,2012B0043108,Birth,28/09/2012,Female
62056,2012B0043053,Birth,28/09/2012,Female
62057,2012B0043173,Birth,28/09/2012,Male
62058,2012B0043200,Birth,28/09/2012,Male
62059,2012B0043277,Birth,28/09/2012,Male
62060,2012B0043237,Birth,28/09/2012,Female
62061,2012B0043238,Birth,28/09/2012,Male
62062,2012B0043325,Birth,28/09/2012,Female
62063,2012B0043042,Birth,28/09/2012,Female
62064,2012B0043049,Birth,28/09/2012,Female
62065,2012B0052186,Birth,28/09/2012,Female
62066,2013B0002855,Birth,28/09/2012,Female
62067,2012D0024051,Death,28/09/2012,Male
62068,2012B0051137,Birth,28/09/2012,Male
62069,2012D0019251,Death,28/09/2012,Male
62070,2012D0019254,Death,28/09/2012,Female
62071,2012D0019239,Death,28/09/2012,Male
62072,2012D0019240,Death,28/09/2012,Female
62073,2012D0019242,Death,28/09/2012,Male
62074,2012D0019243,Death,28/09/2012,Male
62075,2012D0019096,Death,28/09/2012,Female
62076,2012D0019115,Death,28/09/2012,Male
62077,2012D0019112,Death,28/09/2012,Male
62078,2012D0019010,Death,28/09/2012,Female
62079,2012D0018982,Death,28/09/2012,Male
62080,2012D0019061,Death,28/09/2012,Male
62081,2012D0019059,Death,28/09/2012,Male
62082,2012D0019083,Death,28/09/2012,Female
62083,2012D0019025,Death,28/09/2012,Female
62084,2012D0019030,Death,28/09/2012,Female
62085,2012D0018863,Death,28/09/2012,Female
62086,2012D0019536,Death,28/09/2012,Male
62087,2012D0019537,Death,28/09/2012,Female
62088,2012D0019534,Death,28/09/2012,Female
62089,2012D0019301,Death,28/09/2012,Male
62090,2012D0019302,Death,28/09/2012,Male
62091,2012D0019308,Death,28/09/2012,Female
62092,2012D0019306,Death,28/09/2012,Male
62093,2012D0019295,Death,28/09/2012,Male
62094,2012D0019296,Death,28/09/2012,Female
62095,2012D0019298,Death,28/09/2012,Male
62096,2012D0019293,Death,28/09/2012,Male
62097,2012D0019291,Death,28/09/2012,Male
62098,2012D0019282,Death,28/09/2012,Male
62099,2012D0019283,Death,28/09/2012,Female
62100,2012D0019266,Death,28/09/2012,Male
62101,2012D0019267,Death,28/09/2012,Female
62102,2012D0019277,Death,28/09/2012,Male
62103,2012D0019278,Death,28/09/2012,Female
62104,2012D0019279,Death,28/09/2012,Male
62105,2012D0019280,Death,28/09/2012,Male
62106,2012D0019352,Death,28/09/2012,Female
62107,2012D0019343,Death,28/09/2012,Female
62108,2012D0019344,Death,28/09/2012,Male
62109,2012D0019345,Death,28/09/2012,Female
62110,2012D0019346,Death,28/09/2012,Female
62111,2012D0019333,Death,28/09/2012,Male
62112,2012D0019334,Death,28/09/2012,Female
62113,2012D0019335,Death,28/09/2012,Male
62114,2012D0019336,Death,28/09/2012,Female
62115,2012D0019337,Death,28/09/2012,Male
62116,2012D0019338,Death,28/09/2012,Male
62117,2012D0019339,Death,28/09/2012,Male
62118,2012D0019340,Death,28/09/2012,Male
62119,2012D0019341,Death,28/09/2012,Female
62120,2012D0019321,Death,28/09/2012,Male
62121,2012D0019322,Death,28/09/2012,Male
62122,2012D0019323,Death,28/09/2012,Female
62123,2012D0019324,Death,28/09/2012,Male
62124,2012D0019325,Death,28/09/2012,Male
62125,2012D0019326,Death,28/09/2012,Male
62126,2012D0019327,Death,28/09/2012,Female
62127,2012D0019328,Death,28/09/2012,Female
62128,2012D0019318,Death,28/09/2012,Male
62129,2012D0019304,Death,28/09/2012,Male
62130,2012D0019310,Death,28/09/2012,Female
62131,2012D0019311,Death,28/09/2012,Male
62132,2012D0019371,Death,28/09/2012,Male
62133,2012D0019369,Death,28/09/2012,Female
62134,2012D0019367,Death,28/09/2012,Male
62135,2012D0019365,Death,28/09/2012,Male
62136,2012D0019348,Death,28/09/2012,Female
62137,2012D0019355,Death,28/09/2012,Male
62138,2012D0019714,Death,28/09/2012,Male
62139,2012D0019715,Death,28/09/2012,Female
62140,2012D0019716,Death,28/09/2012,Male
62141,2012D0019717,Death,28/09/2012,Male
62142,2012D0019733,Death,28/09/2012,Female
62143,2012D0019798,Death,28/09/2012,Male
62144,2012D0019764,Death,28/09/2012,Female
62145,2012B0040368,Birth,28/09/2012,Female
62146,2012B0040506,Birth,28/09/2012,Male
62147,2012D0020100,Death,28/09/2012,Male
62148,2012D0020082,Death,28/09/2012,Male
62149,2012D0019949,Death,28/09/2012,Male
62150,2012D0019943,Death,28/09/2012,Female
62151,2012D0019882,Death,28/09/2012,Male
62152,2012D0019885,Death,28/09/2012,Male
62153,2013B0006599,Birth,28/09/2012,Female
62154,2012B0044441,Birth,28/09/2012,Male
62155,2012B0044500,Birth,28/09/2012,Female
62156,2012B0044581,Birth,28/09/2012,Male
62157,2012B0041523,Birth,28/09/2012,Male
62158,2012B0041524,Birth,28/09/2012,Male
62159,2012B0041525,Birth,28/09/2012,Female
62160,2012B0041526,Birth,28/09/2012,Female
62161,2012B0041514,Birth,28/09/2012,Male
62162,2012B0041510,Birth,28/09/2012,Female
62163,2012B0041512,Birth,28/09/2012,Male
62164,2012B0041408,Birth,28/09/2012,Male
62165,2012B0041406,Birth,28/09/2012,Female
62166,2012B0041399,Birth,28/09/2012,Male
62167,2012B0041404,Birth,28/09/2012,Female
62168,2012B0041401,Birth,28/09/2012,Female
62169,2012B0041555,Birth,28/09/2012,Male
62170,2012B0041547,Birth,28/09/2012,Male
62171,2012B0041548,Birth,28/09/2012,Female
62172,2012B0041568,Birth,28/09/2012,Male
62173,2012B0041565,Birth,28/09/2012,Male
62174,2012B0041566,Birth,28/09/2012,Male
62175,2012B0041563,Birth,28/09/2012,Female
62176,2012B0044361,Birth,28/09/2012,Female
62177,2012B0044387,Birth,28/09/2012,Male
62178,2012B0041035,Birth,28/09/2012,Male
62179,2012B0041037,Birth,28/09/2012,Female
62180,2012B0041267,Birth,28/09/2012,Female
62181,2012B0041248,Birth,28/09/2012,Male
62182,2012B0041246,Birth,28/09/2012,Male
62183,2012B0041302,Birth,28/09/2012,Male
62184,2012B0041304,Birth,28/09/2012,Male
62185,2012B0041308,Birth,28/09/2012,Female
62186,2012B0041320,Birth,28/09/2012,Male
62187,2012B0041315,Birth,28/09/2012,Male
62188,2012B0041312,Birth,28/09/2012,Female
62189,2012B0041323,Birth,28/09/2012,Female
62190,2012B0041351,Birth,28/09/2012,Male
62191,2012B0041176,Birth,28/09/2012,Female
62192,2012B0041177,Birth,28/09/2012,Female
62193,2012B0041178,Birth,28/09/2012,Male
62194,2012B0041234,Birth,28/09/2012,Male
62195,2012B0041221,Birth,28/09/2012,Female
62196,2012B0041209,Birth,28/09/2012,Male
62197,2012B0041210,Birth,28/09/2012,Male
62198,2012B0041211,Birth,28/09/2012,Male
62199,2012B0044886,Birth,28/09/2012,Female
62200,2012B0044909,Birth,28/09/2012,Male
62201,2012B0045377,Birth,28/09/2012,Female
62202,2012B0045381,Birth,28/09/2012,Male
62203,2012B0045369,Birth,28/09/2012,Male
62204,2012B0045405,Birth,28/09/2012,Female
62205,2012B0045620,Birth,28/09/2012,Male
62206,2012B0055480,Birth,28/09/2012,Female
62207,2012B0045359,Birth,29/09/2012,Male
62208,2012B0045347,Birth,29/09/2012,Female
62209,2012B0045352,Birth,29/09/2012,Male
62210,2012B0045496,Birth,29/09/2012,Female
62211,2012B0044696,Birth,29/09/2012,Female
62212,2012B0041212,Birth,29/09/2012,Male
62213,2012B0041213,Birth,29/09/2012,Female
62214,2012B0041214,Birth,29/09/2012,Female
62215,2012B0041325,Birth,29/09/2012,Female
62216,2012B0041321,Birth,29/09/2012,Female
62217,2012B0041335,Birth,29/09/2012,Female
62218,2012B0041333,Birth,29/09/2012,Male
62219,2012B0041275,Birth,29/09/2012,Female
62220,2012B0041569,Birth,29/09/2012,Male
62221,2012B0041543,Birth,29/09/2012,Male
62222,2012B0041544,Birth,29/09/2012,Male
62223,2012B0041556,Birth,29/09/2012,Female
62224,2012B0041553,Birth,29/09/2012,Female
62225,2012B0041413,Birth,29/09/2012,Female
62226,2012B0041410,Birth,29/09/2012,Female
62227,2012B0041454,Birth,29/09/2012,Female
62228,2012B0041427,Birth,29/09/2012,Male
62229,2012B0041508,Birth,29/09/2012,Female
62230,2012B0041505,Birth,29/09/2012,Male
62231,2012B0041487,Birth,29/09/2012,Male
62232,2012B0044584,Birth,29/09/2012,Female
62233,2012B0044560,Birth,29/09/2012,Female
62234,2012D0019886,Death,29/09/2012,Male
62235,2012D0019888,Death,29/09/2012,Male
62236,2012D0019889,Death,29/09/2012,Female
62237,2012D0019948,Death,29/09/2012,Male
62238,2012D0019946,Death,29/09/2012,Male
62239,2012D0020101,Death,29/09/2012,Female
62240,2012D0020102,Death,29/09/2012,Male
62241,2012D0020103,Death,29/09/2012,Male
62242,2012B0040302,Birth,29/09/2012,Male
62243,2012B0040303,Birth,29/09/2012,Male
62244,2012D0019767,Death,29/09/2012,Female
62245,2012D0019770,Death,29/09/2012,Female
62246,2012D0019744,Death,29/09/2012,Female
62247,2012D0019801,Death,29/09/2012,Male
62248,2012D0019803,Death,29/09/2012,Male
62249,2012D0019807,Death,29/09/2012,Female
62250,2012D0019734,Death,29/09/2012,Male
62251,2012D0019735,Death,29/09/2012,Female
62252,2012D0019596,Death,29/09/2012,Female
62253,2012D0019597,Death,29/09/2012,Male
62254,2012D0019599,Death,29/09/2012,Female
62255,2012D0019362,Death,29/09/2012,Male
62256,2012D0019379,Death,29/09/2012,Male
62257,2012D0019391,Death,29/09/2012,Male
62258,2012D0019329,Death,29/09/2012,Male
62259,2012D0019274,Death,29/09/2012,Female
62260,2012D0019275,Death,29/09/2012,Female
62261,2012D0019284,Death,29/09/2012,Male
62262,2012D0019286,Death,29/09/2012,Female
62263,2012D0019287,Death,29/09/2012,Female
62264,2012D0019554,Death,29/09/2012,Male
62265,2012D0019558,Death,29/09/2012,Male
62266,2012D0019551,Death,29/09/2012,Male
62267,2012D0019493,Death,29/09/2012,Male
62268,2012D0019024,Death,29/09/2012,Male
62269,2012D0019027,Death,29/09/2012,Male
62270,2012D0018972,Death,29/09/2012,Male
62271,2012D0019097,Death,29/09/2012,Female
62272,2012D0019244,Death,29/09/2012,Male
62273,2012D0019245,Death,29/09/2012,Female
62274,2012D0019247,Death,29/09/2012,Female
62275,2012D0019248,Death,29/09/2012,Male
62276,2012D0019249,Death,29/09/2012,Male
62277,2012D0019250,Death,29/09/2012,Male
62278,2012D0019241,Death,29/09/2012,Male
62279,2012D0019236,Death,29/09/2012,Male
62280,2012D0019237,Death,29/09/2012,Male
62281,2012D0019238,Death,29/09/2012,Male
62282,2012D0019233,Death,29/09/2012,Female
62283,2012D0019234,Death,29/09/2012,Female
62284,2012D0019255,Death,29/09/2012,Female
62285,2012D0019256,Death,29/09/2012,Male
62286,2012D0019257,Death,29/09/2012,Female
62287,2012D0019258,Death,29/09/2012,Male
62288,2012D0019259,Death,29/09/2012,Male
62289,2012D0019260,Death,29/09/2012,Female
62290,2012D0019261,Death,29/09/2012,Female
62291,2012D0019262,Death,29/09/2012,Male
62292,2012D0019252,Death,29/09/2012,Male
62293,2012D0019253,Death,29/09/2012,Female
62294,2012D0019264,Death,29/09/2012,Male
62295,2012D0019265,Death,29/09/2012,Male
62296,2012D0019269,Death,29/09/2012,Female
62297,2012D0019270,Death,29/09/2012,Female
62298,2012D0019271,Death,29/09/2012,Male
62299,2012D0019272,Death,29/09/2012,Female
62300,2012D0019224,Death,29/09/2012,Male
62301,2012D0019225,Death,29/09/2012,Female
62302,2012D0019226,Death,29/09/2012,Female
62303,2012D0019227,Death,29/09/2012,Female
62304,2012D0019228,Death,29/09/2012,Male
62305,2012B0046256,Birth,29/09/2012,Male
62306,2012B0056846,Birth,29/09/2012,Female
62307,2017B0027782,Birth,29/09/2012,Female
62308,2013B0025530,Birth,29/09/2012,Female
62309,2012D0023116,Death,29/09/2012,Female
62310,2013B0000691,Birth,29/09/2012,Female
62311,2012B0053226,Birth,29/09/2012,Female
62312,2012B0043050,Birth,29/09/2012,Male
62313,2012B0043045,Birth,29/09/2012,Female
62314,2012B0043026,Birth,29/09/2012,Female
62315,2012B0043322,Birth,29/09/2012,Female
62316,2012B0043327,Birth,29/09/2012,Male
62317,2012B0043358,Birth,29/09/2012,Male
62318,2012B0043292,Birth,29/09/2012,Male
62319,2012B0043293,Birth,29/09/2012,Female
62320,2012B0043295,Birth,29/09/2012,Female
62321,2012B0043211,Birth,29/09/2012,Female
62322,2012B0043216,Birth,29/09/2012,Male
62323,2012B0043186,Birth,29/09/2012,Female
