Sr. No.,Registration No,Type,Date Of Event,Gender
80925,2013B0057898,Birth,11/12/2013,Male
80926,2013B0057883,Birth,11/12/2013,Male
80927,2013B0057851,Birth,11/12/2013,Male
80928,2013B0057674,Birth,11/12/2013,Male
80929,2013B0057390,Birth,11/12/2013,Female
80930,2013B0057391,Birth,11/12/2013,Male
80931,2013B0057515,Birth,11/12/2013,Female
80932,2014B0005013,Birth,11/12/2013,Male
80933,2014B0002901,Birth,11/12/2013,Female
80934,2014B0005007,Birth,11/12/2013,Female
80935,2013D0024979,Death,11/12/2013,Male
80936,2013D0024980,Death,11/12/2013,Female
80937,2013D0024983,Death,11/12/2013,Female
80938,2013D0024967,Death,11/12/2013,Male
80939,2013D0024962,Death,11/12/2013,Male
80940,2013D0024969,Death,11/12/2013,Female
80941,2013D0024971,Death,11/12/2013,Male
80942,2013D0024977,Death,11/12/2013,Male
80943,2013D0024929,Death,11/12/2013,Male
80944,2013D0024930,Death,11/12/2013,Male
80945,2013D0024944,Death,11/12/2013,Male
80946,2013D0024945,Death,11/12/2013,Female
80947,2013D0024900,Death,11/12/2013,Male
80948,2013D0024901,Death,11/12/2013,Male
80949,2013D0024889,Death,11/12/2013,Male
80950,2013D0024780,Death,11/12/2013,Female
80951,2013D0024852,Death,11/12/2013,Female
80952,2013D0024854,Death,11/12/2013,Male
80953,2013D0024856,Death,11/12/2013,Male
80954,2013D0024815,Death,11/12/2013,Male
80955,2013D0024821,Death,11/12/2013,Male
80956,2013D0024817,Death,11/12/2013,Male
80957,2013D0024828,Death,11/12/2013,Female
80958,2013D0024819,Death,11/12/2013,Male
80959,2013D0024830,Death,11/12/2013,Male
80960,2013D0024823,Death,11/12/2013,Male
80961,2013D0024824,Death,11/12/2013,Male
80962,2013D0024825,Death,11/12/2013,Male
80963,2013D0024834,Death,11/12/2013,Male
80964,2013D0024847,Death,11/12/2013,Male
80965,2013D0024844,Death,11/12/2013,Male
80966,2013D0024845,Death,11/12/2013,Female
80967,2013D0024837,Death,11/12/2013,Male
80968,2013D0024841,Death,11/12/2013,Female
80969,2013D0025270,Death,11/12/2013,Male
80970,2013D0025258,Death,11/12/2013,Male
80971,2013D0025260,Death,11/12/2013,Female
80972,2013D0025264,Death,11/12/2013,Female
80973,2013D0025272,Death,11/12/2013,Male
80974,2013D0025268,Death,11/12/2013,Male
80975,2013D0025262,Death,11/12/2013,Male
80976,2013D0025252,Death,11/12/2013,Male
80977,2013D0025253,Death,11/12/2013,Female
80978,2013D0025255,Death,11/12/2013,Female
80979,2013D0025232,Death,11/12/2013,Female
80980,2013D0025234,Death,11/12/2013,Male
80981,2013D0025219,Death,11/12/2013,Male
80982,2013D0025226,Death,11/12/2013,Male
80983,2013D0025216,Death,11/12/2013,Male
80984,2013D0025217,Death,11/12/2013,Female
80985,2013D0025112,Death,11/12/2013,Male
80986,2013D0025117,Death,11/12/2013,Male
80987,2013D0025118,Death,11/12/2013,Male
80988,2013D0025122,Death,11/12/2013,Female
80989,2013D0025166,Death,11/12/2013,Female
80990,2013D0025109,Death,11/12/2013,Female
80991,2013D0025110,Death,11/12/2013,Female
80992,2013D0025343,Death,11/12/2013,Female
80993,2013D0025340,Death,11/12/2013,Female
80994,2013D0025345,Death,11/12/2013,Female
80995,2013D0025349,Death,11/12/2013,Male
80996,2013D0025352,Death,11/12/2013,Male
80997,2013D0025357,Death,11/12/2013,Male
80998,2013D0025369,Death,11/12/2013,Male
80999,2014B0000217,Birth,11/12/2013,Male
81000,2014B0000533,Birth,11/12/2013,Female
81001,2014B0014896,Birth,11/12/2013,Female
81002,2014B0030113,Birth,11/12/2013,Male
81003,2013B0054622,Birth,11/12/2013,Male
81004,2013B0054604,Birth,11/12/2013,Male
81005,2013B0054550,Birth,11/12/2013,Female
81006,2013B0054599,Birth,11/12/2013,Male
81007,2013B0054590,Birth,11/12/2013,Male
81008,2013B0054729,Birth,11/12/2013,Male
81009,2013B0054731,Birth,11/12/2013,Male
81010,2013B0054500,Birth,11/12/2013,Female
81011,2013B0054475,Birth,11/12/2013,Female
81012,2013B0054477,Birth,11/12/2013,Male
81013,2013B0054538,Birth,11/12/2013,Male
81014,2013B0054540,Birth,11/12/2013,Female
81015,2013B0054507,Birth,11/12/2013,Female
81016,2013B0054416,Birth,11/12/2013,Male
81017,2013B0054366,Birth,11/12/2013,Female
81018,2013B0054364,Birth,11/12/2013,Male
81019,2013B0054352,Birth,11/12/2013,Male
81020,2013B0054386,Birth,11/12/2013,Female
81021,2013B0054373,Birth,11/12/2013,Female
81022,2013B0054371,Birth,11/12/2013,Female
81023,2013B0054368,Birth,11/12/2013,Female
81024,2013B0054319,Birth,11/12/2013,Male
81025,2013B0054320,Birth,11/12/2013,Female
81026,2013B0054317,Birth,11/12/2013,Male
81027,2013B0054315,Birth,11/12/2013,Female
81028,2013B0054307,Birth,11/12/2013,Male
81029,2013B0054305,Birth,11/12/2013,Male
81030,2013B0054310,Birth,11/12/2013,Male
81031,2013B0054311,Birth,11/12/2013,Male
81032,2013B0054302,Birth,11/12/2013,Male
81033,2013B0054876,Birth,11/12/2013,Female
81034,2013B0054860,Birth,11/12/2013,Male
81035,2013B0054871,Birth,11/12/2013,Female
81036,2013B0054852,Birth,11/12/2013,Female
81037,2013B0054858,Birth,11/12/2013,Female
81038,2013B0054855,Birth,11/12/2013,Female
81039,2013B0058257,Birth,11/12/2013,Male
81040,2013B0058329,Birth,11/12/2013,Female
81041,2014B0000147,Birth,12/12/2013,Male
81042,2013B0054872,Birth,12/12/2013,Male
81043,2013B0054321,Birth,12/12/2013,Female
81044,2013B0054418,Birth,12/12/2013,Male
81045,2013B0054522,Birth,12/12/2013,Female
81046,2013B0054718,Birth,12/12/2013,Female
81047,2013B0054580,Birth,12/12/2013,Female
81048,2013B0054603,Birth,12/12/2013,Female
81049,2013B0054607,Birth,12/12/2013,Female
81050,2013B0054611,Birth,12/12/2013,Male
81051,2013B0054613,Birth,12/12/2013,Male
81052,2013B0054558,Birth,12/12/2013,Male
81053,2013B0054564,Birth,12/12/2013,Female
81054,2013B0054565,Birth,12/12/2013,Male
81055,2013B0054560,Birth,12/12/2013,Female
81056,2013B0054561,Birth,12/12/2013,Female
81057,2013B0054562,Birth,12/12/2013,Female
81058,2013B0054624,Birth,12/12/2013,Female
81059,2013B0054649,Birth,12/12/2013,Male
81060,2014B0000351,Birth,12/12/2013,Female
81061,2013D0025373,Death,12/12/2013,Female
81062,2013D0025377,Death,12/12/2013,Female
81063,2013D0025404,Death,12/12/2013,Male
81064,2013D0025399,Death,12/12/2013,Male
81065,2013D0025396,Death,12/12/2013,Female
81066,2013D0025392,Death,12/12/2013,Male
81067,2013D0025388,Death,12/12/2013,Female
81068,2013D0025356,Death,12/12/2013,Male
81069,2013D0025359,Death,12/12/2013,Female
81070,2013D0025365,Death,12/12/2013,Female
81071,2013D0025401,Death,12/12/2013,Female
81072,2013D0025412,Death,12/12/2013,Female
81073,2013D0025413,Death,12/12/2013,Male
81074,2013D0025408,Death,12/12/2013,Female
81075,2013D0025107,Death,12/12/2013,Male
81076,2013D0025104,Death,12/12/2013,Female
81077,2013D0025083,Death,12/12/2013,Male
81078,2013D0025098,Death,12/12/2013,Male
81079,2013D0025096,Death,12/12/2013,Male
81080,2013D0025101,Death,12/12/2013,Female
81081,2013D0025102,Death,12/12/2013,Female
81082,2013D0025090,Death,12/12/2013,Male
81083,2013D0025092,Death,12/12/2013,Male
81084,2013D0025088,Death,12/12/2013,Male
81085,2013D0025086,Death,12/12/2013,Female
81086,2013D0025075,Death,12/12/2013,Female
81087,2013D0025077,Death,12/12/2013,Female
81088,2013D0025078,Death,12/12/2013,Male
81089,2013D0025079,Death,12/12/2013,Male
81090,2013D0025080,Death,12/12/2013,Male
81091,2013D0025081,Death,12/12/2013,Male
81092,2013D0025072,Death,12/12/2013,Male
81093,2013D0025069,Death,12/12/2013,Female
81094,2013D0025070,Death,12/12/2013,Male
81095,2013D0025173,Death,12/12/2013,Male
81096,2013D0025171,Death,12/12/2013,Male
81097,2013D0025124,Death,12/12/2013,Male
81098,2013D0025126,Death,12/12/2013,Male
81099,2013D0025119,Death,12/12/2013,Female
81100,2013D0025113,Death,12/12/2013,Female
81101,2013D0025132,Death,12/12/2013,Male
81102,2013D0025129,Death,12/12/2013,Male
81103,2013D0025137,Death,12/12/2013,Male
81104,2013D0025134,Death,12/12/2013,Female
81105,2013D0025256,Death,12/12/2013,Male
81106,2013D0025257,Death,12/12/2013,Male
81107,2013D0025251,Death,12/12/2013,Male
81108,2013D0025247,Death,12/12/2013,Male
81109,2013D0025245,Death,12/12/2013,Female
81110,2013D0025239,Death,12/12/2013,Male
81111,2013D0025241,Death,12/12/2013,Male
81112,2013D0025242,Death,12/12/2013,Male
81113,2013D0025243,Death,12/12/2013,Male
81114,2013D0025269,Death,12/12/2013,Female
81115,2013D0025265,Death,12/12/2013,Male
81116,2013D0025266,Death,12/12/2013,Male
81117,2013D0024848,Death,12/12/2013,Male
81118,2013D0024789,Death,12/12/2013,Female
81119,2013D0024793,Death,12/12/2013,Male
81120,2013D0024791,Death,12/12/2013,Female
81121,2013D0024795,Death,12/12/2013,Female
81122,2013D0024743,Death,12/12/2013,Male
81123,2013D0024912,Death,12/12/2013,Male
81124,2013D0024914,Death,12/12/2013,Male
81125,2013D0024917,Death,12/12/2013,Male
81126,2013D0024961,Death,12/12/2013,Male
81127,2013D0024975,Death,12/12/2013,Male
81128,2013D0024996,Death,12/12/2013,Male
81129,2013D0025008,Death,12/12/2013,Male
81130,2014B0002903,Birth,12/12/2013,Female
81131,2014B0004067,Birth,12/12/2013,Male
81132,2014B0002816,Birth,12/12/2013,Female
81133,2016B0050427,Birth,12/12/2013,Male
81134,2013B0057517,Birth,12/12/2013,Female
81135,2013B0057518,Birth,12/12/2013,Female
81136,2013B0057392,Birth,12/12/2013,Female
81137,2013B0057402,Birth,12/12/2013,Female
81138,2013B0057394,Birth,12/12/2013,Female
81139,2013B0057886,Birth,12/12/2013,Female
81140,2014D0003330,Death,12/12/2013,Female
81141,2014D0002276,Death,12/12/2013,Male
81142,2013B0055103,Birth,12/12/2013,Male
81143,2013B0055097,Birth,12/12/2013,Male
81144,2013B0055145,Birth,12/12/2013,Male
81145,2013B0055133,Birth,12/12/2013,Male
81146,2013B0055137,Birth,12/12/2013,Female
81147,2013B0055139,Birth,12/12/2013,Male
81148,2013B0055077,Birth,12/12/2013,Male
81149,2013B0055075,Birth,12/12/2013,Female
81150,2013B0055066,Birth,12/12/2013,Male
81151,2013B0055053,Birth,12/12/2013,Male
81152,2013B0055029,Birth,12/12/2013,Male
81153,2013B0055021,Birth,12/12/2013,Female
81154,2013B0054997,Birth,12/12/2013,Female
81155,2013B0054991,Birth,12/12/2013,Female
81156,2013B0054993,Birth,12/12/2013,Male
81157,2013B0055005,Birth,12/12/2013,Male
81158,2013B0055002,Birth,12/12/2013,Male
81159,2013B0055012,Birth,12/12/2013,Female
81160,2013B0055013,Birth,12/12/2013,Female
81161,2013B0054965,Birth,12/12/2013,Male
81162,2013B0054953,Birth,12/12/2013,Male
81163,2013B0054963,Birth,12/12/2013,Male
81164,2013B0054957,Birth,12/12/2013,Male
81165,2013B0054960,Birth,12/12/2013,Female
81166,2013B0054901,Birth,12/12/2013,Female
81167,2013B0055290,Birth,12/12/2013,Female
81168,2013B0055287,Birth,12/12/2013,Female
81169,2013B0055288,Birth,12/12/2013,Male
81170,2013B0055298,Birth,12/12/2013,Female
81171,2013B0055299,Birth,12/12/2013,Female
81172,2013B0055300,Birth,12/12/2013,Female
81173,2013B0055295,Birth,12/12/2013,Male
81174,2013B0055296,Birth,12/12/2013,Male
81175,2013B0055293,Birth,12/12/2013,Male
81176,2013B0055307,Birth,12/12/2013,Female
81177,2013B0055321,Birth,12/12/2013,Female
81178,2013B0055314,Birth,12/12/2013,Male
81179,2013B0055141,Birth,12/12/2013,Female
81180,2013B0055194,Birth,12/12/2013,Female
81181,2013B0055222,Birth,12/12/2013,Male
81182,2013B0055345,Birth,12/12/2013,Male
81183,2013B0055371,Birth,12/12/2013,Female
81184,2013B0055387,Birth,12/12/2013,Female
81185,2013B0055333,Birth,12/12/2013,Female
81186,2013B0055335,Birth,12/12/2013,Male
81187,2013B0055317,Birth,12/12/2013,Male
81188,2013B0055324,Birth,12/12/2013,Female
81189,2013B0055328,Birth,12/12/2013,Female
81190,2013B0055348,Birth,12/12/2013,Female
81191,2013B0055459,Birth,12/12/2013,Female
81192,2013B0055435,Birth,12/12/2013,Female
81193,2013B0055394,Birth,12/12/2013,Male
81194,2013B0055432,Birth,12/12/2013,Male
81195,2013B0055398,Birth,12/12/2013,Female
81196,2013B0055399,Birth,12/12/2013,Male
81197,2013B0055385,Birth,12/12/2013,Male
81198,2013B0055389,Birth,12/12/2013,Male
81199,2014B0001114,Birth,12/12/2013,Female
81200,2014B0001047,Birth,12/12/2013,Female
81201,2014B0000892,Birth,12/12/2013,Male
81202,2013B0055580,Birth,12/12/2013,Male
81203,2013B0055509,Birth,12/12/2013,Female
81204,2013B0055505,Birth,12/12/2013,Male
81205,2013B0055511,Birth,12/12/2013,Male
81206,2013B0055507,Birth,12/12/2013,Female
81207,2013B0055465,Birth,12/12/2013,Female
81208,2013B0055479,Birth,12/12/2013,Male
81209,2013B0055480,Birth,12/12/2013,Male
81210,2013B0055474,Birth,12/12/2013,Male
81211,2013B0055499,Birth,12/12/2013,Female
81212,2013B0055500,Birth,12/12/2013,Female
81213,2013B0055496,Birth,12/12/2013,Female
81214,2013B0055497,Birth,12/12/2013,Male
81215,2013B0055492,Birth,12/12/2013,Male
81216,2013B0055493,Birth,12/12/2013,Female
81217,2013B0055494,Birth,12/12/2013,Male
81218,2013B0055490,Birth,12/12/2013,Male
81219,2013B0055487,Birth,12/12/2013,Female
81220,2013B0055488,Birth,12/12/2013,Male
81221,2013B0055484,Birth,12/12/2013,Male
81222,2013B0055485,Birth,12/12/2013,Male
81223,2013B0055482,Birth,12/12/2013,Male
81224,2013B0055684,Birth,12/12/2013,Male
81225,2013B0055686,Birth,12/12/2013,Male
81226,2013B0055661,Birth,12/12/2013,Male
81227,2013B0055726,Birth,12/12/2013,Female
81228,2013B0055702,Birth,12/12/2013,Female
81229,2013B0055703,Birth,12/12/2013,Male
81230,2013B0055688,Birth,12/12/2013,Female
81231,2013B0055690,Birth,12/12/2013,Female
81232,2013B0055709,Birth,12/12/2013,Male
81233,2013B0055871,Birth,12/12/2013,Male
81234,2013B0055901,Birth,12/12/2013,Male
81235,2013B0055777,Birth,12/12/2013,Female
81236,2013B0055830,Birth,12/12/2013,Female
81237,2013B0055801,Birth,12/12/2013,Female
81238,2013B0056030,Birth,12/12/2013,Female
81239,2014D0000440,Death,12/12/2013,Female
81240,2013D0026541,Death,12/12/2013,Male
81241,2013D0026614,Death,12/12/2013,Male
81242,2014B0009750,Birth,12/12/2013,Male
81243,2013B0057212,Birth,12/12/2013,Female
81244,2013B0056955,Birth,12/12/2013,Female
81245,2013B0056898,Birth,12/12/2013,Female
81246,2013B0056907,Birth,12/12/2013,Male
81247,2013B0057082,Birth,12/12/2013,Male
81248,2013B0056645,Birth,12/12/2013,Female
81249,2013B0056647,Birth,12/12/2013,Female
81250,2013B0056649,Birth,12/12/2013,Female
81251,2013B0056642,Birth,12/12/2013,Female
81252,2013B0056887,Birth,12/12/2013,Female
81253,2013B0056768,Birth,12/12/2013,Male
81254,2013B0056318,Birth,12/12/2013,Male
81255,2013B0056320,Birth,12/12/2013,Male
81256,2013B0056321,Birth,12/12/2013,Male
81257,2013B0056311,Birth,12/12/2013,Female
81258,2013B0056323,Birth,12/12/2013,Female
81259,2013B0056580,Birth,12/12/2013,Male
81260,2013B0056592,Birth,12/12/2013,Female
81261,2013B0056604,Birth,12/12/2013,Female
81262,2013B0056262,Birth,12/12/2013,Male
81263,2013B0056267,Birth,12/12/2013,Male
81264,2013B0056264,Birth,12/12/2013,Male
81265,2013B0056214,Birth,12/12/2013,Female
81266,2013B0056172,Birth,12/12/2013,Male
81267,2013B0056177,Birth,12/12/2013,Female
81268,2013B0056178,Birth,12/12/2013,Male
81269,2013B0056180,Birth,12/12/2013,Female
81270,2013B0056174,Birth,12/12/2013,Male
81271,2013B0056175,Birth,12/12/2013,Male
81272,2013B0056156,Birth,12/12/2013,Male
81273,2013B0056149,Birth,12/12/2013,Male
81274,2013D0026075,Death,12/12/2013,Female
81275,2013D0026104,Death,12/12/2013,Female
81276,2013D0026195,Death,12/12/2013,Male
81277,2013D0025987,Death,12/12/2013,Male
81278,2013D0025990,Death,12/12/2013,Female
81279,2013D0025992,Death,12/12/2013,Male
81280,2013D0025995,Death,12/12/2013,Male
81281,2013D0025998,Death,12/12/2013,Male
81282,2013D0026041,Death,12/12/2013,Male
81283,2013D0025956,Death,12/12/2013,Male
81284,2013D0025957,Death,12/12/2013,Male
81285,2013D0025979,Death,12/12/2013,Male
81286,2013D0026363,Death,12/12/2013,Female
81287,2013D0025611,Death,12/12/2013,Female
81288,2013D0025619,Death,12/12/2013,Male
81289,2013D0025616,Death,12/12/2013,Female
81290,2013D0025581,Death,12/12/2013,Female
81291,2013D0025503,Death,12/12/2013,Male
81292,2013D0025506,Death,12/12/2013,Female
81293,2013D0025508,Death,12/12/2013,Male
81294,2013D0025511,Death,12/12/2013,Female
81295,2013D0025513,Death,12/12/2013,Female
81296,2013D0025516,Death,12/12/2013,Female
81297,2013D0025817,Death,12/12/2013,Female
81298,2013D0025754,Death,12/12/2013,Male
81299,2013D0025774,Death,12/12/2013,Female
81300,2013D0025668,Death,12/12/2013,Male
81301,2013D0025662,Death,12/12/2013,Female
81302,2013D0025647,Death,12/12/2013,Female
81303,2013D0025648,Death,12/12/2013,Male
81304,2013D0025623,Death,12/12/2013,Male
81305,2013D0025626,Death,12/12/2013,Male
81306,2013D0025636,Death,12/12/2013,Male
81307,2013D0025639,Death,12/12/2013,Male
81308,2013D0025756,Death,12/12/2013,Male
81309,2013D0025727,Death,12/12/2013,Female
81310,2013D0025710,Death,13/12/2013,Female
81311,2013D0025649,Death,13/12/2013,Male
81312,2013D0025644,Death,13/12/2013,Male
81313,2013D0025645,Death,13/12/2013,Male
81314,2013D0025646,Death,13/12/2013,Female
81315,2013D0025654,Death,13/12/2013,Male
81316,2013D0025651,Death,13/12/2013,Female
81317,2013D0025691,Death,13/12/2013,Male
81318,2013D0025772,Death,13/12/2013,Female
81319,2013D0025815,Death,13/12/2013,Male
81320,2013D0025833,Death,13/12/2013,Female
81321,2013D0025856,Death,13/12/2013,Male
81322,2013D0025841,Death,13/12/2013,Female
81323,2013D0025887,Death,13/12/2013,Female
81324,2013D0025529,Death,13/12/2013,Female
81325,2013D0025525,Death,13/12/2013,Male
81326,2013D0025527,Death,13/12/2013,Female
81327,2013D0025614,Death,13/12/2013,Female
81328,2013D0026366,Death,13/12/2013,Male
81329,2013D0026368,Death,13/12/2013,Male
81330,2013D0026214,Death,13/12/2013,Female
81331,2013D0026339,Death,13/12/2013,Male
81332,2013D0025960,Death,13/12/2013,Female
81333,2013D0025952,Death,13/12/2013,Female
81334,2013D0025939,Death,13/12/2013,Female
81335,2013D0025947,Death,13/12/2013,Female
81336,2013D0026032,Death,13/12/2013,Male
81337,2013D0026036,Death,13/12/2013,Female
81338,2013D0026000,Death,13/12/2013,Female
81339,2013D0026001,Death,13/12/2013,Male
81340,2013D0026131,Death,13/12/2013,Female
81341,2013D0026128,Death,13/12/2013,Male
81342,2013D0026109,Death,13/12/2013,Female
81343,2013D0026113,Death,13/12/2013,Male
81344,2013D0026064,Death,13/12/2013,Female
81345,2013B0056155,Birth,13/12/2013,Male
81346,2013B0056176,Birth,13/12/2013,Male
81347,2013B0056182,Birth,13/12/2013,Female
81348,2013B0056183,Birth,13/12/2013,Female
81349,2013B0056185,Birth,13/12/2013,Male
81350,2013B0056187,Birth,13/12/2013,Female
81351,2013B0056271,Birth,13/12/2013,Female
81352,2013B0056268,Birth,13/12/2013,Male
81353,2013B0056269,Birth,13/12/2013,Female
81354,2013B0056216,Birth,13/12/2013,Male
81355,2013B0056217,Birth,13/12/2013,Female
81356,2013B0056218,Birth,13/12/2013,Male
81357,2013B0056585,Birth,13/12/2013,Male
81358,2013B0056520,Birth,13/12/2013,Male
81359,2013B0056368,Birth,13/12/2013,Female
81360,2013B0056369,Birth,13/12/2013,Male
81361,2013B0056363,Birth,13/12/2013,Female
81362,2013B0056379,Birth,13/12/2013,Male
81363,2013B0056371,Birth,13/12/2013,Female
81364,2013B0056372,Birth,13/12/2013,Male
81365,2013B0056374,Birth,13/12/2013,Male
81366,2013B0056375,Birth,13/12/2013,Male
81367,2013B0056376,Birth,13/12/2013,Male
81368,2013B0056365,Birth,13/12/2013,Male
81369,2013B0056384,Birth,13/12/2013,Male
81370,2013B0056386,Birth,13/12/2013,Male
81371,2013B0056435,Birth,13/12/2013,Male
81372,2013B0056436,Birth,13/12/2013,Male
81373,2013B0056438,Birth,13/12/2013,Female
81374,2013B0056439,Birth,13/12/2013,Male
81375,2013B0056440,Birth,13/12/2013,Male
81376,2013B0056428,Birth,13/12/2013,Female
81377,2013B0056429,Birth,13/12/2013,Female
81378,2013B0056430,Birth,13/12/2013,Male
81379,2013B0056431,Birth,13/12/2013,Female
81380,2013B0056432,Birth,13/12/2013,Male
81381,2013B0056627,Birth,13/12/2013,Male
81382,2013B0056633,Birth,13/12/2013,Female
81383,2013B0056612,Birth,13/12/2013,Male
81384,2013B0056622,Birth,13/12/2013,Male
81385,2013B0056720,Birth,13/12/2013,Male
81386,2013B0056716,Birth,13/12/2013,Male
81387,2013B0056727,Birth,13/12/2013,Male
81388,2013B0056900,Birth,13/12/2013,Female
81389,2013B0056901,Birth,13/12/2013,Male
81390,2013D0026559,Death,13/12/2013,Female
81391,2013D0026515,Death,13/12/2013,Female
81392,2014D0017610,Death,13/12/2013,Male
81393,2015D0014153,Death,13/12/2013,Female
81394,2013B0055992,Birth,13/12/2013,Male
81395,2013B0056011,Birth,13/12/2013,Male
81396,2013B0056015,Birth,13/12/2013,Female
81397,2013B0056016,Birth,13/12/2013,Female
81398,2013B0055938,Birth,13/12/2013,Male
81399,2013B0055943,Birth,13/12/2013,Female
81400,2013B0055832,Birth,13/12/2013,Male
81401,2013B0055761,Birth,13/12/2013,Female
81402,2013B0055767,Birth,13/12/2013,Male
81403,2013B0055769,Birth,13/12/2013,Male
81404,2013B0055877,Birth,13/12/2013,Female
81405,2013B0055873,Birth,13/12/2013,Male
81406,2013B0055706,Birth,13/12/2013,Male
81407,2013B0055691,Birth,13/12/2013,Female
81408,2013B0055695,Birth,13/12/2013,Male
81409,2013B0055696,Birth,13/12/2013,Female
81410,2013B0055704,Birth,13/12/2013,Female
81411,2013B0055700,Birth,13/12/2013,Male
81412,2013B0055698,Birth,13/12/2013,Female
81413,2013B0055731,Birth,13/12/2013,Female
81414,2013B0055622,Birth,13/12/2013,Male
81415,2013B0055623,Birth,13/12/2013,Female
81416,2013B0055476,Birth,13/12/2013,Female
81417,2013B0055508,Birth,13/12/2013,Male
81418,2013B0055514,Birth,13/12/2013,Female
81419,2013B0055520,Birth,13/12/2013,Female
81420,2013B0055524,Birth,13/12/2013,Female
81421,2013B0055522,Birth,13/12/2013,Male
81422,2013B0055528,Birth,13/12/2013,Male
81423,2013B0055529,Birth,13/12/2013,Male
81424,2013B0055530,Birth,13/12/2013,Male
81425,2013B0055531,Birth,13/12/2013,Male
81426,2013B0055532,Birth,13/12/2013,Male
81427,2013B0055533,Birth,13/12/2013,Male
81428,2013B0055594,Birth,13/12/2013,Male
81429,2013B0055590,Birth,13/12/2013,Female
81430,2013B0055587,Birth,13/12/2013,Male
81431,2013B0055596,Birth,13/12/2013,Male
81432,2013B0055559,Birth,13/12/2013,Male
81433,2014B0000873,Birth,13/12/2013,Male
81434,2013B0056086,Birth,13/12/2013,Female
81435,2014B0001054,Birth,13/12/2013,Female
81436,2014B0005186,Birth,13/12/2013,Female
81437,2014B0005156,Birth,13/12/2013,Male
81438,2013B0055401,Birth,13/12/2013,Male
81439,2013B0055407,Birth,13/12/2013,Female
81440,2013B0055417,Birth,13/12/2013,Male
81441,2013B0055409,Birth,13/12/2013,Female
81442,2013B0055403,Birth,13/12/2013,Female
81443,2013B0055350,Birth,13/12/2013,Female
81444,2013B0055352,Birth,13/12/2013,Male
81445,2013B0055344,Birth,13/12/2013,Male
81446,2013B0055336,Birth,13/12/2013,Male
81447,2013B0055381,Birth,13/12/2013,Female
81448,2013B0055382,Birth,13/12/2013,Male
81449,2013B0055378,Birth,13/12/2013,Male
81450,2013B0055224,Birth,13/12/2013,Male
81451,2013B0055228,Birth,13/12/2013,Female
81452,2013B0055230,Birth,13/12/2013,Female
81453,2013B0055206,Birth,13/12/2013,Female
81454,2013B0055198,Birth,13/12/2013,Male
81455,2013B0055199,Birth,13/12/2013,Female
81456,2013B0055165,Birth,13/12/2013,Male
81457,2013B0055163,Birth,13/12/2013,Female
81458,2013B0055169,Birth,13/12/2013,Male
81459,2013B0055305,Birth,13/12/2013,Male
81460,2013B0055275,Birth,13/12/2013,Female
81461,2013B0055260,Birth,13/12/2013,Male
81462,2013B0054889,Birth,13/12/2013,Male
81463,2013B0054890,Birth,13/12/2013,Male
81464,2013B0054908,Birth,13/12/2013,Female
81465,2013B0054918,Birth,13/12/2013,Female
81466,2013B0055008,Birth,13/12/2013,Male
81467,2013B0055006,Birth,13/12/2013,Female
81468,2013B0054994,Birth,13/12/2013,Female
81469,2013B0055018,Birth,13/12/2013,Male
81470,2013B0055019,Birth,13/12/2013,Female
81471,2013B0055041,Birth,13/12/2013,Female
81472,2013B0055036,Birth,13/12/2013,Male
81473,2013B0055043,Birth,13/12/2013,Female
81474,2013B0055060,Birth,13/12/2013,Male
81475,2013B0055061,Birth,13/12/2013,Female
81476,2013B0055068,Birth,13/12/2013,Male
81477,2013B0055056,Birth,13/12/2013,Male
81478,2013B0055143,Birth,13/12/2013,Female
81479,2013B0055146,Birth,13/12/2013,Female
81480,2013B0055152,Birth,13/12/2013,Female
81481,2013B0055155,Birth,13/12/2013,Female
81482,2013B0055095,Birth,13/12/2013,Male
81483,2016D0007626,Death,13/12/2013,Male
81484,2013B0057887,Birth,13/12/2013,Female
81485,2013B0057888,Birth,13/12/2013,Male
81486,2013B0057899,Birth,13/12/2013,Male
81487,2013B0057791,Birth,13/12/2013,Female
81488,2013B0057792,Birth,13/12/2013,Male
81489,2013B0057793,Birth,13/12/2013,Male
81490,2013B0057794,Birth,13/12/2013,Male
81491,2013B0057795,Birth,13/12/2013,Female
81492,2013B0057796,Birth,13/12/2013,Male
81493,2013B0057395,Birth,13/12/2013,Female
81494,2013B0057396,Birth,13/12/2013,Male
81495,2013B0057397,Birth,13/12/2013,Male
81496,2013B0057511,Birth,13/12/2013,Male
81497,2014B0004618,Birth,13/12/2013,Female
81498,2014B0004723,Birth,13/12/2013,Male
81499,2014B0005014,Birth,13/12/2013,Female
81500,2013D0025006,Death,13/12/2013,Female
81501,2013D0025007,Death,13/12/2013,Female
81502,2013D0024972,Death,13/12/2013,Male
81503,2013D0024893,Death,13/12/2013,Female
81504,2013D0024896,Death,13/12/2013,Male
81505,2013D0024801,Death,13/12/2013,Female
81506,2013D0024802,Death,13/12/2013,Male
81507,2013D0024811,Death,13/12/2013,Male
81508,2013D0024804,Death,13/12/2013,Male
81509,2013D0024805,Death,13/12/2013,Male
81510,2013D0024808,Death,13/12/2013,Female
81511,2013D0024809,Death,13/12/2013,Male
81512,2013D0024843,Death,13/12/2013,Female
81513,2013D0024833,Death,13/12/2013,Male
81514,2013D0024836,Death,13/12/2013,Male
81515,2013D0024840,Death,13/12/2013,Male
