Sr. No.,Registration No,Type,Date Of Event,Gender
47567,2014B0032650,Birth,04/08/2014,Male
47568,2014B0032579,Birth,04/08/2014,Male
47569,2014B0032735,Birth,04/08/2014,Male
47570,2014B0032737,Birth,04/08/2014,Male
47571,2014B0032742,Birth,04/08/2014,Male
47572,2014B0032774,Birth,04/08/2014,Male
47573,2014B0032957,Birth,04/08/2014,Female
47574,2014B0032944,Birth,04/08/2014,Male
47575,2014B0032987,Birth,04/08/2014,Female
47576,2014B0037283,Birth,04/08/2014,Female
47577,2014D0015473,Death,04/08/2014,Male
47578,2014D0015512,Death,04/08/2014,Female
47579,2014D0015510,Death,04/08/2014,Female
47580,2014D0015482,Death,04/08/2014,Male
47581,2014D0015475,Death,04/08/2014,Female
47582,2014D0015487,Death,04/08/2014,Male
47583,2014D0015484,Death,04/08/2014,Female
47584,2014D0015542,Death,04/08/2014,Female
47585,2014D0015545,Death,04/08/2014,Male
47586,2014D0015548,Death,04/08/2014,Female
47587,2014D0015536,Death,04/08/2014,Female
47588,2014D0015527,Death,04/08/2014,Male
47589,2014D0015529,Death,04/08/2014,Female
47590,2014D0015530,Death,04/08/2014,Female
47591,2014D0015583,Death,04/08/2014,Male
47592,2014D0015578,Death,04/08/2014,Male
47593,2014D0015576,Death,04/08/2014,Female
47594,2014D0015571,Death,04/08/2014,Male
47595,2014D0015567,Death,04/08/2014,Male
47596,2014D0015563,Death,04/08/2014,Female
47597,2014D0015557,Death,04/08/2014,Male
47598,2014D0015561,Death,04/08/2014,Male
47599,2014D0015554,Death,04/08/2014,Female
47600,2014D0015585,Death,04/08/2014,Female
47601,2014D0015635,Death,04/08/2014,Female
47602,2014D0015693,Death,04/08/2014,Male
47603,2014D0015694,Death,04/08/2014,Male
47604,2014D0015719,Death,04/08/2014,Female
47605,2014D0015710,Death,04/08/2014,Female
47606,2014D0015700,Death,04/08/2014,Female
47607,2014D0015703,Death,04/08/2014,Male
47608,2014D0015705,Death,04/08/2014,Male
47609,2014D0015712,Death,04/08/2014,Female
47610,2014D0015713,Death,04/08/2014,Female
47611,2014D0015714,Death,04/08/2014,Female
47612,2014D0015715,Death,04/08/2014,Female
47613,2014D0015716,Death,04/08/2014,Male
47614,2014D0015760,Death,04/08/2014,Female
47615,2014D0015755,Death,04/08/2014,Female
47616,2014D0015748,Death,04/08/2014,Male
47617,2014D0015822,Death,04/08/2014,Male
47618,2014D0015837,Death,04/08/2014,Male
47619,2014D0015838,Death,04/08/2014,Female
47620,2014D0015819,Death,04/08/2014,Male
47621,2014D0015889,Death,04/08/2014,Female
47622,2014D0015935,Death,04/08/2014,Male
47623,2014D0015944,Death,04/08/2014,Male
47624,2014D0015949,Death,04/08/2014,Male
47625,2014D0015951,Death,04/08/2014,Male
47626,2014D0015952,Death,04/08/2014,Female
47627,2014D0015955,Death,04/08/2014,Male
47628,2014D0015959,Death,04/08/2014,Female
47629,2014D0018329,Death,04/08/2014,Female
47630,2014B0042285,Birth,04/08/2014,Female
47631,2014D0016000,Death,04/08/2014,Female
47632,2014D0016002,Death,04/08/2014,Male
47633,2014D0016234,Death,04/08/2014,Female
47634,2014D0016237,Death,04/08/2014,Female
47635,2014D0016243,Death,04/08/2014,Male
47636,2014D0016169,Death,04/08/2014,Female
47637,2014D0016173,Death,04/08/2014,Male
47638,2014D0016178,Death,04/08/2014,Female
47639,2014D0016195,Death,04/08/2014,Female
47640,2014D0016208,Death,04/08/2014,Male
47641,2014D0016230,Death,04/08/2014,Male
47642,2014D0016224,Death,04/08/2014,Female
47643,2014D0016226,Death,04/08/2014,Male
47644,2014D0016220,Death,04/08/2014,Male
47645,2014D0016086,Death,04/08/2014,Male
47646,2014D0016088,Death,04/08/2014,Female
47647,2014D0016102,Death,04/08/2014,Male
47648,2014D0016056,Death,04/08/2014,Male
47649,2014D0016047,Death,04/08/2014,Male
47650,2014D0016040,Death,04/08/2014,Male
47651,2014D0016018,Death,04/08/2014,Female
47652,2014D0016016,Death,04/08/2014,Male
47653,2014D0016563,Death,04/08/2014,Male
47654,2014D0016565,Death,04/08/2014,Female
47655,2014D0016568,Death,04/08/2014,Male
47656,2014D0016572,Death,04/08/2014,Male
47657,2014D0016467,Death,04/08/2014,Male
47658,2014D0016469,Death,04/08/2014,Male
47659,2014D0016341,Death,04/08/2014,Female
47660,2014B0039767,Birth,04/08/2014,Male
47661,2014B0034749,Birth,04/08/2014,Female
47662,2014D0019574,Death,04/08/2014,Female
47663,2015D0002215,Death,04/08/2014,Male
47664,2014D0019347,Death,05/08/2014,Female
47665,2014B0034647,Birth,05/08/2014,Female
47666,2014B0034539,Birth,05/08/2014,Male
47667,2014B0034544,Birth,05/08/2014,Male
47668,2014B0034293,Birth,05/08/2014,Male
47669,2014B0034290,Birth,05/08/2014,Male
47670,2014D0016343,Death,05/08/2014,Female
47671,2014D0016344,Death,05/08/2014,Female
47672,2014D0016346,Death,05/08/2014,Female
47673,2014D0016349,Death,05/08/2014,Female
47674,2014D0016374,Death,05/08/2014,Female
47675,2014D0016335,Death,05/08/2014,Male
47676,2014D0016404,Death,05/08/2014,Male
47677,2014D0016450,Death,05/08/2014,Male
47678,2014D0016470,Death,05/08/2014,Male
47679,2014D0016478,Death,05/08/2014,Male
47680,2014D0016578,Death,05/08/2014,Male
47681,2014D0016582,Death,05/08/2014,Male
47682,2014D0016584,Death,05/08/2014,Female
47683,2014D0016567,Death,05/08/2014,Male
47684,2014D0016529,Death,05/08/2014,Female
47685,2014D0016133,Death,05/08/2014,Female
47686,2014D0016152,Death,05/08/2014,Male
47687,2014D0016135,Death,05/08/2014,Male
47688,2014D0016203,Death,05/08/2014,Male
47689,2014D0016184,Death,05/08/2014,Male
47690,2014D0016188,Death,05/08/2014,Female
47691,2014D0016191,Death,05/08/2014,Female
47692,2014D0016154,Death,05/08/2014,Female
47693,2014D0016240,Death,05/08/2014,Male
47694,2014D0016246,Death,05/08/2014,Male
47695,2014D0016279,Death,05/08/2014,Female
47696,2014D0015997,Death,05/08/2014,Male
47697,2014D0015966,Death,05/08/2014,Male
47698,2014D0015960,Death,05/08/2014,Male
47699,2014D0015957,Death,05/08/2014,Female
47700,2014D0015958,Death,05/08/2014,Male
47701,2014D0015947,Death,05/08/2014,Male
47702,2014D0015931,Death,05/08/2014,Male
47703,2014D0015926,Death,05/08/2014,Male
47704,2014D0015928,Death,05/08/2014,Female
47705,2014D0015917,Death,05/08/2014,Male
47706,2014D0015918,Death,05/08/2014,Female
47707,2014D0015923,Death,05/08/2014,Female
47708,2014D0015924,Death,05/08/2014,Male
47709,2014D0015911,Death,05/08/2014,Male
47710,2014D0015858,Death,05/08/2014,Male
47711,2014D0015859,Death,05/08/2014,Male
47712,2014D0015840,Death,05/08/2014,Female
47713,2014D0015850,Death,05/08/2014,Male
47714,2014D0015804,Death,05/08/2014,Female
47715,2014D0015809,Death,05/08/2014,Female
47716,2014D0015794,Death,05/08/2014,Male
47717,2014D0015801,Death,05/08/2014,Male
47718,2014D0015777,Death,05/08/2014,Female
47719,2014D0015770,Death,05/08/2014,Female
47720,2014D0015771,Death,05/08/2014,Male
47721,2014D0015767,Death,05/08/2014,Female
47722,2014D0015742,Death,05/08/2014,Male
47723,2014D0015738,Death,05/08/2014,Male
47724,2014D0015708,Death,05/08/2014,Female
47725,2014D0015702,Death,05/08/2014,Male
47726,2014D0015697,Death,05/08/2014,Female
47727,2014D0015698,Death,05/08/2014,Male
47728,2014D0015711,Death,05/08/2014,Male
47729,2014D0015695,Death,05/08/2014,Male
47730,2014D0015681,Death,05/08/2014,Male
47731,2014D0015691,Death,05/08/2014,Female
47732,2014D0015678,Death,05/08/2014,Male
47733,2014D0015675,Death,05/08/2014,Male
47734,2014D0015669,Death,05/08/2014,Male
47735,2014D0015667,Death,05/08/2014,Male
47736,2014D0015665,Death,05/08/2014,Male
47737,2014D0015637,Death,05/08/2014,Male
47738,2014D0015638,Death,05/08/2014,Male
47739,2014D0015629,Death,05/08/2014,Male
47740,2014D0015632,Death,05/08/2014,Male
47741,2014D0015623,Death,05/08/2014,Female
47742,2014D0015626,Death,05/08/2014,Male
47743,2014D0015643,Death,05/08/2014,Male
47744,2014D0015641,Death,05/08/2014,Female
47745,2014D0015652,Death,05/08/2014,Male
47746,2014D0015658,Death,05/08/2014,Male
47747,2014D0015593,Death,05/08/2014,Male
47748,2014D0015620,Death,05/08/2014,Male
47749,2014B0032988,Birth,05/08/2014,Female
47750,2014B0032978,Birth,05/08/2014,Female
47751,2014B0032973,Birth,05/08/2014,Female
47752,2014B0032976,Birth,05/08/2014,Female
47753,2014B0032980,Birth,05/08/2014,Female
47754,2014B0032981,Birth,05/08/2014,Female
47755,2014B0032982,Birth,05/08/2014,Male
47756,2014B0032946,Birth,05/08/2014,Male
47757,2014B0032952,Birth,05/08/2014,Male
47758,2014B0032948,Birth,05/08/2014,Female
47759,2014B0032949,Birth,05/08/2014,Female
47760,2014B0032950,Birth,05/08/2014,Male
47761,2014B0032936,Birth,05/08/2014,Female
47762,2014B0032971,Birth,05/08/2014,Male
47763,2014B0033071,Birth,05/08/2014,Male
47764,2014B0033072,Birth,05/08/2014,Female
47765,2014B0033075,Birth,05/08/2014,Male
47766,2014B0032792,Birth,05/08/2014,Female
47767,2014B0032797,Birth,05/08/2014,Female
47768,2014B0032925,Birth,05/08/2014,Female
47769,2014B0032777,Birth,05/08/2014,Female
47770,2014B0032744,Birth,05/08/2014,Female
47771,2014B0032746,Birth,05/08/2014,Male
47772,2014B0032739,Birth,05/08/2014,Female
47773,2014B0032656,Birth,05/08/2014,Male
47774,2014B0032657,Birth,05/08/2014,Male
47775,2014B0032658,Birth,05/08/2014,Female
47776,2014B0032642,Birth,05/08/2014,Male
47777,2014B0032665,Birth,05/08/2014,Female
47778,2014B0032663,Birth,05/08/2014,Female
47779,2014B0032660,Birth,05/08/2014,Male
47780,2014B0032661,Birth,05/08/2014,Male
47781,2014B0032686,Birth,05/08/2014,Female
47782,2014B0032687,Birth,05/08/2014,Male
47783,2014B0032587,Birth,05/08/2014,Male
47784,2014B0032573,Birth,05/08/2014,Male
47785,2014B0032577,Birth,05/08/2014,Male
47786,2014B0032571,Birth,05/08/2014,Female
47787,2014B0032475,Birth,05/08/2014,Male
47788,2014B0032471,Birth,05/08/2014,Male
47789,2014B0032480,Birth,05/08/2014,Male
47790,2014B0032481,Birth,05/08/2014,Male
47791,2014B0032521,Birth,05/08/2014,Male
47792,2014B0032511,Birth,05/08/2014,Male
47793,2014B0032512,Birth,05/08/2014,Female
47794,2014B0032507,Birth,05/08/2014,Female
47795,2014B0032526,Birth,05/08/2014,Male
47796,2014B0032530,Birth,05/08/2014,Female
47797,2014B0032534,Birth,05/08/2014,Male
47798,2014B0032157,Birth,05/08/2014,Male
47799,2014B0032158,Birth,05/08/2014,Male
47800,2014B0032154,Birth,05/08/2014,Male
47801,2014B0032147,Birth,05/08/2014,Male
47802,2014B0032145,Birth,05/08/2014,Female
47803,2014B0032137,Birth,05/08/2014,Male
47804,2014B0032139,Birth,05/08/2014,Female
47805,2014B0032141,Birth,05/08/2014,Female
47806,2014B0032143,Birth,05/08/2014,Male
47807,2014B0032092,Birth,05/08/2014,Male
47808,2014B0032099,Birth,05/08/2014,Male
47809,2014B0032105,Birth,05/08/2014,Female
47810,2014B0032101,Birth,05/08/2014,Female
47811,2014B0032102,Birth,05/08/2014,Female
47812,2014B0032028,Birth,05/08/2014,Female
47813,2014B0032042,Birth,05/08/2014,Female
47814,2014B0032043,Birth,05/08/2014,Female
47815,2014B0032065,Birth,05/08/2014,Male
47816,2014B0032087,Birth,05/08/2014,Male
47817,2014B0031950,Birth,05/08/2014,Male
47818,2014B0031951,Birth,05/08/2014,Male
47819,2014B0031931,Birth,05/08/2014,Female
47820,2014B0031928,Birth,05/08/2014,Male
47821,2014B0032337,Birth,05/08/2014,Male
47822,2014B0032338,Birth,05/08/2014,Male
47823,2014B0032340,Birth,05/08/2014,Female
47824,2014B0032349,Birth,05/08/2014,Female
47825,2014B0032350,Birth,05/08/2014,Male
47826,2014B0032335,Birth,05/08/2014,Male
47827,2014B0032358,Birth,05/08/2014,Female
47828,2014B0032355,Birth,05/08/2014,Female
47829,2014B0032356,Birth,05/08/2014,Male
47830,2014B0032360,Birth,05/08/2014,Male
47831,2014B0032361,Birth,05/08/2014,Female
47832,2014B0032363,Birth,05/08/2014,Female
47833,2014B0032365,Birth,05/08/2014,Male
47834,2014B0032366,Birth,05/08/2014,Female
47835,2014B0032367,Birth,05/08/2014,Male
47836,2014B0032369,Birth,05/08/2014,Male
47837,2014B0032371,Birth,05/08/2014,Female
47838,2014B0032435,Birth,05/08/2014,Male
47839,2014B0032352,Birth,05/08/2014,Male
47840,2014B0032459,Birth,05/08/2014,Male
47841,2014B0032420,Birth,05/08/2014,Female
47842,2014B0032412,Birth,05/08/2014,Male
47843,2014B0032197,Birth,05/08/2014,Female
47844,2014B0032233,Birth,05/08/2014,Male
47845,2014B0032193,Birth,05/08/2014,Male
47846,2014B0032195,Birth,05/08/2014,Female
47847,2014B0032206,Birth,05/08/2014,Female
47848,2014B0032248,Birth,05/08/2014,Female
47849,2014B0032263,Birth,05/08/2014,Female
47850,2014B0032264,Birth,05/08/2014,Female
47851,2014B0032265,Birth,05/08/2014,Female
47852,2014B0032291,Birth,05/08/2014,Female
47853,2014B0032294,Birth,05/08/2014,Male
47854,2014B0032286,Birth,05/08/2014,Male
47855,2014B0032281,Birth,05/08/2014,Male
47856,2014B0032282,Birth,05/08/2014,Male
47857,2014B0032309,Birth,05/08/2014,Male
47858,2014B0032310,Birth,05/08/2014,Male
47859,2014B0032296,Birth,05/08/2014,Female
47860,2014B0032299,Birth,05/08/2014,Female
47861,2014D0017536,Death,05/08/2014,Male
47862,2014B0034207,Birth,05/08/2014,Female
47863,2014B0034244,Birth,05/08/2014,Female
47864,2014B0034249,Birth,05/08/2014,Male
47865,2014B0034099,Birth,05/08/2014,Male
47866,2014B0034107,Birth,05/08/2014,Female
47867,2014B0034109,Birth,05/08/2014,Female
47868,2014B0034093,Birth,05/08/2014,Female
47869,2014B0034094,Birth,05/08/2014,Female
47870,2014B0034096,Birth,05/08/2014,Female
47871,2014B0034042,Birth,05/08/2014,Male
47872,2014B0033848,Birth,05/08/2014,Female
47873,2014B0033122,Birth,05/08/2014,Female
47874,2014B0033240,Birth,05/08/2014,Male
47875,2014B0033308,Birth,05/08/2014,Female
47876,2014B0033309,Birth,05/08/2014,Female
47877,2014B0033346,Birth,05/08/2014,Male
47878,2014B0033337,Birth,05/08/2014,Male
47879,2014B0033363,Birth,05/08/2014,Female
47880,2014B0033412,Birth,05/08/2014,Female
47881,2014B0033414,Birth,05/08/2014,Male
47882,2014B0033666,Birth,05/08/2014,Male
47883,2014B0033667,Birth,05/08/2014,Male
47884,2014B0033676,Birth,05/08/2014,Female
47885,2014B0033624,Birth,05/08/2014,Male
47886,2014B0033625,Birth,05/08/2014,Male
47887,2014B0033616,Birth,05/08/2014,Male
47888,2014B0033365,Birth,05/08/2014,Female
47889,2014B0033463,Birth,05/08/2014,Female
47890,2014B0033465,Birth,05/08/2014,Male
47891,2014B0033570,Birth,05/08/2014,Female
47892,2014B0033571,Birth,05/08/2014,Male
47893,2014B0033572,Birth,05/08/2014,Male
47894,2014B0033573,Birth,05/08/2014,Male
47895,2014B0033574,Birth,05/08/2014,Female
47896,2014B0033575,Birth,05/08/2014,Male
47897,2014B0033576,Birth,05/08/2014,Female
47898,2014B0033521,Birth,05/08/2014,Female
47899,2014D0028225,Death,05/08/2014,Female
47900,2014D0028082,Death,05/08/2014,Female
47901,2014D0028035,Death,05/08/2014,Male
47902,2014B0031805,Birth,05/08/2014,Female
47903,2014B0031828,Birth,05/08/2014,Female
47904,2014B0031829,Birth,05/08/2014,Female
47905,2014B0031821,Birth,05/08/2014,Female
47906,2014B0031862,Birth,05/08/2014,Male
47907,2014B0031763,Birth,05/08/2014,Female
47908,2014B0031379,Birth,05/08/2014,Male
47909,2014B0031399,Birth,05/08/2014,Female
47910,2014B0031618,Birth,05/08/2014,Female
47911,2014B0031611,Birth,05/08/2014,Female
47912,2014B0031612,Birth,05/08/2014,Male
47913,2014B0031613,Birth,05/08/2014,Female
47914,2014B0031607,Birth,05/08/2014,Male
47915,2014B0031616,Birth,05/08/2014,Female
47916,2014B0031605,Birth,05/08/2014,Female
47917,2014B0031554,Birth,05/08/2014,Female
47918,2014B0031433,Birth,05/08/2014,Female
47919,2014B0031434,Birth,05/08/2014,Male
47920,2014B0031431,Birth,05/08/2014,Female
47921,2014B0031425,Birth,05/08/2014,Female
47922,2014B0031436,Birth,05/08/2014,Female
47923,2014B0031438,Birth,05/08/2014,Male
47924,2014B0031440,Birth,05/08/2014,Male
47925,2014B0031441,Birth,05/08/2014,Male
47926,2014B0031442,Birth,05/08/2014,Female
47927,2014B0031444,Birth,05/08/2014,Female
47928,2014B0031477,Birth,05/08/2014,Female
47929,2014D0019952,Death,05/08/2014,Male
47930,2014B0054872,Birth,06/08/2014,Female
47931,2014B0054650,Birth,06/08/2014,Male
47932,2014B0031445,Birth,06/08/2014,Female
47933,2014B0031446,Birth,06/08/2014,Female
47934,2014B0031447,Birth,06/08/2014,Male
47935,2014B0031448,Birth,06/08/2014,Female
47936,2014B0031598,Birth,06/08/2014,Female
47937,2014B0031617,Birth,06/08/2014,Male
47938,2014B0031765,Birth,06/08/2014,Male
47939,2014B0031863,Birth,06/08/2014,Male
47940,2014B0031876,Birth,06/08/2014,Female
47941,2014B0031847,Birth,06/08/2014,Female
47942,2014B0031842,Birth,06/08/2014,Female
47943,2014B0031840,Birth,06/08/2014,Male
47944,2014B0031834,Birth,06/08/2014,Male
47945,2014B0031807,Birth,06/08/2014,Male
47946,2014B0031808,Birth,06/08/2014,Male
47947,2014B0031809,Birth,06/08/2014,Male
47948,2014B0035506,Birth,06/08/2014,Male
47949,2014B0031883,Birth,06/08/2014,Female
47950,2014B0031884,Birth,06/08/2014,Male
47951,2014B0031885,Birth,06/08/2014,Male
47952,2014B0031881,Birth,06/08/2014,Male
47953,2014B0031879,Birth,06/08/2014,Female
47954,2014B0031859,Birth,06/08/2014,Female
47955,2014B0035851,Birth,06/08/2014,Female
47956,2014D0027954,Death,06/08/2014,Male
47957,2014B0033522,Birth,06/08/2014,Male
47958,2014B0033503,Birth,06/08/2014,Male
47959,2014B0033577,Birth,06/08/2014,Male
47960,2014B0033578,Birth,06/08/2014,Female
47961,2014B0033579,Birth,06/08/2014,Female
47962,2014B0033580,Birth,06/08/2014,Male
47963,2014B0033668,Birth,06/08/2014,Male
47964,2014B0033779,Birth,06/08/2014,Female
47965,2014B0033415,Birth,06/08/2014,Male
47966,2014B0033416,Birth,06/08/2014,Female
47967,2014B0033417,Birth,06/08/2014,Male
47968,2014B0033418,Birth,06/08/2014,Female
47969,2014B0033419,Birth,06/08/2014,Female
47970,2014B0033420,Birth,06/08/2014,Male
47971,2014B0033421,Birth,06/08/2014,Male
47972,2014B0033424,Birth,06/08/2014,Male
47973,2014B0033367,Birth,06/08/2014,Female
47974,2014B0033368,Birth,06/08/2014,Female
47975,2014B0033369,Birth,06/08/2014,Male
47976,2014B0033379,Birth,06/08/2014,Female
47977,2014B0033287,Birth,06/08/2014,Male
47978,2014B0033288,Birth,06/08/2014,Female
47979,2014B0033242,Birth,06/08/2014,Male
47980,2014B0033142,Birth,06/08/2014,Male
47981,2014B0033124,Birth,06/08/2014,Male
47982,2014B0033849,Birth,06/08/2014,Female
47983,2014B0033850,Birth,06/08/2014,Male
47984,2014B0033991,Birth,06/08/2014,Male
47985,2014B0034078,Birth,06/08/2014,Female
47986,2014B0034059,Birth,06/08/2014,Male
47987,2014B0034061,Birth,06/08/2014,Female
47988,2014B0034209,Birth,06/08/2014,Male
47989,2016B0005724,Birth,06/08/2014,Male
47990,2014B0052171,Birth,06/08/2014,Male
47991,2014B0032293,Birth,06/08/2014,Male
47992,2014B0032290,Birth,06/08/2014,Male
47993,2014B0032266,Birth,06/08/2014,Female
47994,2014B0032267,Birth,06/08/2014,Male
47995,2014B0032274,Birth,06/08/2014,Female
47996,2014B0032275,Birth,06/08/2014,Male
47997,2014B0032269,Birth,06/08/2014,Male
47998,2014B0032271,Birth,06/08/2014,Male
47999,2014B0032272,Birth,06/08/2014,Male
48000,2014B0032169,Birth,06/08/2014,Male
48001,2014B0032170,Birth,06/08/2014,Male
48002,2014B0032171,Birth,06/08/2014,Male
48003,2014B0032185,Birth,06/08/2014,Male
48004,2014B0032223,Birth,06/08/2014,Female
48005,2014B0032220,Birth,06/08/2014,Male
48006,2014B0032413,Birth,06/08/2014,Female
48007,2014B0032414,Birth,06/08/2014,Female
48008,2014B0032415,Birth,06/08/2014,Female
48009,2014B0032399,Birth,06/08/2014,Male
48010,2014B0032400,Birth,06/08/2014,Female
48011,2014B0032396,Birth,06/08/2014,Male
48012,2014B0032397,Birth,06/08/2014,Male
48013,2014B0032394,Birth,06/08/2014,Male
48014,2014B0032384,Birth,06/08/2014,Male
48015,2014B0032402,Birth,06/08/2014,Female
48016,2014B0032403,Birth,06/08/2014,Female
48017,2014B0032404,Birth,06/08/2014,Female
48018,2014B0032408,Birth,06/08/2014,Female
48019,2014B0032406,Birth,06/08/2014,Male
48020,2014B0032451,Birth,06/08/2014,Male
48021,2014B0032411,Birth,06/08/2014,Male
48022,2014B0032432,Birth,06/08/2014,Male
48023,2014B0032390,Birth,06/08/2014,Female
48024,2014B0032391,Birth,06/08/2014,Male
48025,2014B0032392,Birth,06/08/2014,Male
48026,2014B0032386,Birth,06/08/2014,Female
48027,2014B0032387,Birth,06/08/2014,Female
48028,2014B0032388,Birth,06/08/2014,Male
48029,2014B0032381,Birth,06/08/2014,Female
48030,2014B0032382,Birth,06/08/2014,Male
48031,2014B0032379,Birth,06/08/2014,Female
48032,2014B0032377,Birth,06/08/2014,Female
48033,2014B0032373,Birth,06/08/2014,Female
48034,2014B0032374,Birth,06/08/2014,Female
48035,2014B0032375,Birth,06/08/2014,Male
48036,2014B0032333,Birth,06/08/2014,Male
48037,2014B0032331,Birth,06/08/2014,Male
48038,2014B0032319,Birth,06/08/2014,Female
48039,2014B0032339,Birth,06/08/2014,Female
48040,2014B0031939,Birth,06/08/2014,Female
48041,2014B0031953,Birth,06/08/2014,Male
48042,2014B0031975,Birth,06/08/2014,Male
48043,2014B0032068,Birth,06/08/2014,Male
48044,2014B0032059,Birth,06/08/2014,Male
48045,2014B0032044,Birth,06/08/2014,Male
48046,2014B0032045,Birth,06/08/2014,Male
48047,2014B0032046,Birth,06/08/2014,Female
48048,2014B0032047,Birth,06/08/2014,Female
48049,2014B0032035,Birth,06/08/2014,Male
48050,2014B0032026,Birth,06/08/2014,Male
48051,2014B0032027,Birth,06/08/2014,Male
48052,2014B0032017,Birth,06/08/2014,Male
48053,2014B0032018,Birth,06/08/2014,Male
48054,2014B0032094,Birth,06/08/2014,Female
48055,2014B0032122,Birth,06/08/2014,Male
48056,2014B0032123,Birth,06/08/2014,Male
48057,2014B0032146,Birth,06/08/2014,Female
48058,2014B0032156,Birth,06/08/2014,Female
48059,2014B0032537,Birth,06/08/2014,Male
48060,2014B0032524,Birth,06/08/2014,Female
48061,2014B0032506,Birth,06/08/2014,Male
48062,2014B0032510,Birth,06/08/2014,Male
48063,2014B0032482,Birth,06/08/2014,Male
48064,2014B0032479,Birth,06/08/2014,Female
48065,2014B0032578,Birth,06/08/2014,Female
48066,2014B0032574,Birth,06/08/2014,Female
48067,2014B0032560,Birth,06/08/2014,Female
48068,2014B0032688,Birth,06/08/2014,Male
48069,2014B0032676,Birth,06/08/2014,Female
48070,2014B0032671,Birth,06/08/2014,Female
48071,2014B0032640,Birth,06/08/2014,Male
48072,2014B0032625,Birth,06/08/2014,Female
48073,2014B0032741,Birth,06/08/2014,Male
48074,2014B0032749,Birth,06/08/2014,Male
48075,2014B0032775,Birth,06/08/2014,Female
48076,2014B0032927,Birth,06/08/2014,Male
48077,2014B0033011,Birth,06/08/2014,Female
48078,2014B0033017,Birth,06/08/2014,Female
48079,2014B0032955,Birth,06/08/2014,Female
48080,2014B0032962,Birth,06/08/2014,Female
48081,2014B0032937,Birth,06/08/2014,Male
48082,2014B0032953,Birth,06/08/2014,Male
48083,2014B0032984,Birth,06/08/2014,Female
48084,2014B0032989,Birth,06/08/2014,Male
48085,2014B0032986,Birth,06/08/2014,Female
48086,2014B0032991,Birth,06/08/2014,Male
48087,2014D0015659,Death,06/08/2014,Male
48088,2014D0015731,Death,06/08/2014,Male
48089,2014D0015751,Death,06/08/2014,Male
48090,2014D0015747,Death,06/08/2014,Male
48091,2014D0015743,Death,06/08/2014,Male
48092,2014D0015734,Death,06/08/2014,Male
48093,2014D0015762,Death,06/08/2014,Male
48094,2014D0015753,Death,06/08/2014,Female
48095,2014D0015758,Death,06/08/2014,Male
48096,2014D0015357,Death,06/08/2014,Male
48097,2014D0015350,Death,06/08/2014,Male
48098,2014D0015776,Death,06/08/2014,Male
48099,2014D0015784,Death,06/08/2014,Male
48100,2014D0015796,Death,06/08/2014,Male
48101,2014D0015786,Death,06/08/2014,Male
48102,2014D0015790,Death,06/08/2014,Male
48103,2014D0015793,Death,06/08/2014,Female
48104,2014D0015844,Death,06/08/2014,Female
48105,2014D0015868,Death,06/08/2014,Male
48106,2014D0015876,Death,06/08/2014,Female
48107,2014D0015915,Death,06/08/2014,Female
48108,2014D0015886,Death,06/08/2014,Male
48109,2014D0015883,Death,06/08/2014,Male
48110,2014D0015896,Death,06/08/2014,Female
48111,2014D0015897,Death,06/08/2014,Male
48112,2014D0015921,Death,06/08/2014,Male
48113,2014D0015880,Death,06/08/2014,Female
48114,2014D0015932,Death,06/08/2014,Female
48115,2014D0015934,Death,06/08/2014,Female
48116,2014D0015946,Death,06/08/2014,Male
48117,2014D0015936,Death,06/08/2014,Male
48118,2014D0015937,Death,06/08/2014,Male
48119,2014D0015940,Death,06/08/2014,Male
48120,2014D0015956,Death,06/08/2014,Female
48121,2014D0015954,Death,06/08/2014,Male
48122,2014D0018180,Death,06/08/2014,Male
48123,2015B0000722,Birth,06/08/2014,Male
48124,2014D0015968,Death,06/08/2014,Male
48125,2014D0015964,Death,06/08/2014,Female
48126,2014D0015998,Death,06/08/2014,Male
48127,2014D0015996,Death,06/08/2014,Male
48128,2014D0015992,Death,06/08/2014,Female
48129,2014D0015993,Death,06/08/2014,Female
48130,2014D0015987,Death,06/08/2014,Male
48131,2014D0015988,Death,06/08/2014,Female
48132,2014D0016278,Death,06/08/2014,Male
48133,2014D0016155,Death,06/08/2014,Male
48134,2014D0016170,Death,06/08/2014,Male
48135,2014D0016185,Death,06/08/2014,Female
48136,2014D0016186,Death,06/08/2014,Male
48137,2014D0016181,Death,06/08/2014,Male
48138,2014D0016122,Death,06/08/2014,Female
48139,2014D0016123,Death,06/08/2014,Male
48140,2014D0016073,Death,06/08/2014,Male
48141,2014D0016527,Death,06/08/2014,Female
48142,2014D0016580,Death,06/08/2014,Female
48143,2014D0016576,Death,06/08/2014,Male
48144,2014D0016574,Death,06/08/2014,Male
48145,2014D0016472,Death,06/08/2014,Female
48146,2014D0016448,Death,06/08/2014,Male
48147,2014D0016390,Death,06/08/2014,Male
48148,2014D0016376,Death,06/08/2014,Female
48149,2014D0016325,Death,06/08/2014,Male
48150,2014D0016357,Death,06/08/2014,Male
48151,2014D0016351,Death,06/08/2014,Male
48152,2014D0016354,Death,06/08/2014,Male
48153,2014D0016340,Death,06/08/2014,Female
48154,2014D0016668,Death,06/08/2014,Female
48155,2014B0034282,Birth,06/08/2014,Male
48156,2014B0034439,Birth,06/08/2014,Female
48157,2014B0034676,Birth,06/08/2014,Female
48158,2014B0035083,Birth,06/08/2014,Male
