Sr. No.,Registration No,Type,Date Of Event,Gender
20352,2018D0007747,Death,26/03/2018,Male
20353,2018D0007748,Death,26/03/2018,Female
20354,2018D0007752,Death,26/03/2018,Male
20355,2018D0007758,Death,26/03/2018,Female
20356,2018D0007760,Death,26/03/2018,Female
20357,2018D0007761,Death,26/03/2018,Male
20358,2018D0007763,Death,26/03/2018,Male
20359,2018D0007764,Death,26/03/2018,Male
20360,2018D0007766,Death,26/03/2018,Male
20361,2018D0007767,Death,26/03/2018,Male
20362,2018D0007769,Death,26/03/2018,Male
20363,2018D0007834,Death,26/03/2018,Male
20364,2018D0007841,Death,26/03/2018,Male
20365,2018D0007837,Death,26/03/2018,Male
20366,2018D0007831,Death,26/03/2018,Male
20367,2018D0007826,Death,26/03/2018,Female
20368,2018D0007828,Death,26/03/2018,Male
20369,2018D0007821,Death,26/03/2018,Male
20370,2018D0007823,Death,26/03/2018,Female
20371,2018D0007632,Death,26/03/2018,Female
20372,2018D0006925,Death,26/03/2018,Male
20373,2018D0008631,Death,26/03/2018,Male
20374,2018D0008691,Death,26/03/2018,Male
20375,2018D0007684,Death,26/03/2018,Male
20376,2018D0007689,Death,26/03/2018,Male
20377,2018D0011005,Death,26/03/2018,Female
20378,2018B0012520,Birth,27/03/2018,Female
20379,2018B0012831,Birth,27/03/2018,Male
20380,2018B0012953,Birth,27/03/2018,Female
20381,2018B0013011,Birth,27/03/2018,Female
20382,2018B0012974,Birth,27/03/2018,Female
20383,2018B0013073,Birth,27/03/2018,Female
20384,2018B0013446,Birth,27/03/2018,Female
20385,2018B0013429,Birth,27/03/2018,Female
20386,2018B0013436,Birth,27/03/2018,Male
20387,2018B0013474,Birth,27/03/2018,Female
20388,2018B0013470,Birth,27/03/2018,Male
20389,2018B0013467,Birth,27/03/2018,Female
20390,2018B0013482,Birth,27/03/2018,Male
20391,2018B0013503,Birth,27/03/2018,Male
20392,2018B0013523,Birth,27/03/2018,Female
20393,2018B0013530,Birth,27/03/2018,Male
20394,2018B0013536,Birth,27/03/2018,Female
20395,2018B0013560,Birth,27/03/2018,Female
20396,2018B0013366,Birth,27/03/2018,Male
20397,2018B0013369,Birth,27/03/2018,Female
20398,2018B0013376,Birth,27/03/2018,Female
20399,2018B0013389,Birth,27/03/2018,Female
20400,2018B0013396,Birth,27/03/2018,Female
20401,2018B0013397,Birth,27/03/2018,Male
20402,2018B0013398,Birth,27/03/2018,Male
20403,2018B0013399,Birth,27/03/2018,Female
20404,2018B0013412,Birth,27/03/2018,Female
20405,2018B0013413,Birth,27/03/2018,Male
20406,2018B0013402,Birth,27/03/2018,Female
20407,2018B0013379,Birth,27/03/2018,Female
20408,2018B0013421,Birth,27/03/2018,Male
20409,2018B0013422,Birth,27/03/2018,Female
20410,2018B0013423,Birth,27/03/2018,Male
20411,2018B0013424,Birth,27/03/2018,Female
20412,2018B0013426,Birth,27/03/2018,Male
20413,2018B0013276,Birth,27/03/2018,Female
20414,2018B0013299,Birth,27/03/2018,Female
20415,2018B0013300,Birth,27/03/2018,Male
20416,2018B0013301,Birth,27/03/2018,Male
20417,2018B0013292,Birth,27/03/2018,Male
20418,2018B0013817,Birth,27/03/2018,Male
20419,2018B0013771,Birth,27/03/2018,Male
20420,2018B0013732,Birth,27/03/2018,Female
20421,2018B0013759,Birth,27/03/2018,Female
20422,2018B0013680,Birth,27/03/2018,Male
20423,2018B0013614,Birth,27/03/2018,Female
20424,2018B0013594,Birth,27/03/2018,Female
20425,2018B0013599,Birth,27/03/2018,Male
20426,2018B0013633,Birth,27/03/2018,Female
20427,2018B0013649,Birth,27/03/2018,Male
20428,2018B0013624,Birth,27/03/2018,Male
20429,2018B0013627,Birth,27/03/2018,Female
20430,2018B0013628,Birth,27/03/2018,Female
20431,2018B0013900,Birth,27/03/2018,Male
20432,2018B0013939,Birth,27/03/2018,Male
20433,2018B0014026,Birth,27/03/2018,Female
20434,2018B0013982,Birth,27/03/2018,Male
20435,2018B0013964,Birth,27/03/2018,Male
20436,2018B0013984,Birth,27/03/2018,Female
20437,2018B0013978,Birth,27/03/2018,Female
20438,2018B0013979,Birth,27/03/2018,Male
20439,2018B0013986,Birth,27/03/2018,Male
20440,2018B0013997,Birth,27/03/2018,Male
20441,2018B0014152,Birth,27/03/2018,Male
20442,2018B0015589,Birth,27/03/2018,Male
20443,2018B0015586,Birth,27/03/2018,Male
20444,2018B0015587,Birth,27/03/2018,Male
20445,2018B0015602,Birth,27/03/2018,Male
20446,2018B0015625,Birth,27/03/2018,Male
20447,2018B0015620,Birth,27/03/2018,Female
20448,2018B0015627,Birth,27/03/2018,Female
20449,2018B0015663,Birth,27/03/2018,Male
20450,2018B0015787,Birth,27/03/2018,Female
20451,2018B0014750,Birth,27/03/2018,Male
20452,2018B0014746,Birth,27/03/2018,Male
20453,2018B0014733,Birth,27/03/2018,Female
20454,2018B0014789,Birth,27/03/2018,Male
20455,2018B0014760,Birth,27/03/2018,Female
20456,2018B0014757,Birth,27/03/2018,Male
20457,2018B0014714,Birth,27/03/2018,Male
20458,2018B0014717,Birth,27/03/2018,Male
20459,2018B0014719,Birth,27/03/2018,Female
20460,2018B0014644,Birth,27/03/2018,Male
20461,2018B0014647,Birth,27/03/2018,Male
20462,2018B0014650,Birth,27/03/2018,Female
20463,2018B0014654,Birth,27/03/2018,Male
20464,2018B0014657,Birth,27/03/2018,Male
20465,2018B0014661,Birth,27/03/2018,Female
20466,2018B0014675,Birth,27/03/2018,Female
20467,2018B0014667,Birth,27/03/2018,Male
20468,2018B0014664,Birth,27/03/2018,Female
20469,2018B0014669,Birth,27/03/2018,Male
20470,2018B0014670,Birth,27/03/2018,Male
20471,2018B0014672,Birth,27/03/2018,Female
20472,2018B0014577,Birth,27/03/2018,Male
20473,2018B0014510,Birth,27/03/2018,Male
20474,2018B0014508,Birth,27/03/2018,Male
20475,2018B0014405,Birth,27/03/2018,Female
20476,2018B0014369,Birth,27/03/2018,Female
20477,2018B0014483,Birth,27/03/2018,Female
20478,2018B0014485,Birth,27/03/2018,Female
20479,2018B0014490,Birth,27/03/2018,Female
20480,2018B0014488,Birth,27/03/2018,Male
20481,2018B0014229,Birth,27/03/2018,Female
20482,2018B0014212,Birth,27/03/2018,Female
20483,2018B0014196,Birth,27/03/2018,Male
20484,2018B0014199,Birth,27/03/2018,Male
20485,2018B0014226,Birth,27/03/2018,Female
20486,2018B0014227,Birth,27/03/2018,Male
20487,2018B0014201,Birth,27/03/2018,Female
20488,2018B0014242,Birth,27/03/2018,Male
20489,2018B0014247,Birth,27/03/2018,Male
20490,2018B0014260,Birth,27/03/2018,Male
20491,2018B0014250,Birth,27/03/2018,Male
20492,2018B0014318,Birth,27/03/2018,Female
20493,2018B0014306,Birth,27/03/2018,Male
20494,2018B0014267,Birth,27/03/2018,Male
20495,2018B0014270,Birth,27/03/2018,Male
20496,2018B0014798,Birth,27/03/2018,Male
20497,2018B0014796,Birth,27/03/2018,Male
20498,2018B0014884,Birth,27/03/2018,Female
20499,2018B0014895,Birth,27/03/2018,Male
20500,2018B0014896,Birth,27/03/2018,Female
20501,2018B0015046,Birth,27/03/2018,Female
20502,2018B0014986,Birth,27/03/2018,Male
20503,2018B0014987,Birth,27/03/2018,Female
20504,2018B0014988,Birth,27/03/2018,Male
20505,2018B0014989,Birth,27/03/2018,Female
20506,2018B0015044,Birth,27/03/2018,Male
20507,2018B0015037,Birth,27/03/2018,Male
20508,2018B0015008,Birth,27/03/2018,Female
20509,2018B0015375,Birth,27/03/2018,Female
20510,2018B0015363,Birth,27/03/2018,Male
20511,2018B0015365,Birth,27/03/2018,Male
20512,2018B0015368,Birth,27/03/2018,Male
20513,2018B0015372,Birth,27/03/2018,Male
20514,2018B0015395,Birth,27/03/2018,Male
20515,2018B0015339,Birth,27/03/2018,Female
20516,2018B0015343,Birth,27/03/2018,Female
20517,2018B0015183,Birth,27/03/2018,Male
20518,2018B0015184,Birth,27/03/2018,Male
20519,2018B0015188,Birth,27/03/2018,Female
20520,2018B0015191,Birth,27/03/2018,Female
20521,2018B0015194,Birth,27/03/2018,Male
20522,2018B0015198,Birth,27/03/2018,Female
20523,2018B0015196,Birth,27/03/2018,Female
20524,2018B0015204,Birth,27/03/2018,Male
20525,2018B0015268,Birth,27/03/2018,Female
20526,2018B0015269,Birth,27/03/2018,Female
20527,2018B0015270,Birth,27/03/2018,Female
20528,2018B0015211,Birth,27/03/2018,Female
20529,2018B0015206,Birth,27/03/2018,Female
20530,2018B0015209,Birth,27/03/2018,Male
20531,2018B0015219,Birth,27/03/2018,Female
20532,2018D0008213,Death,27/03/2018,Male
20533,2018D0008248,Death,27/03/2018,Female
20534,2018D0008244,Death,27/03/2018,Female
20535,2018D0008406,Death,27/03/2018,Female
20536,2018D0007467,Death,27/03/2018,Male
20537,2018D0007414,Death,27/03/2018,Female
20538,2018D0008388,Death,27/03/2018,Male
20539,2018D0007273,Death,27/03/2018,Male
20540,2018D0007591,Death,27/03/2018,Male
20541,2018D0007587,Death,27/03/2018,Female
20542,2018D0007596,Death,27/03/2018,Male
20543,2018D0007603,Death,27/03/2018,Female
20544,2018D0007583,Death,27/03/2018,Male
20545,2018D0007570,Death,27/03/2018,Male
20546,2018D0007565,Death,27/03/2018,Female
20547,2018D0007598,Death,27/03/2018,Male
20548,2018D0007599,Death,27/03/2018,Male
20549,2018D0008615,Death,27/03/2018,Male
20550,2018D0008613,Death,27/03/2018,Female
20551,2018D0008597,Death,27/03/2018,Female
20552,2018D0008568,Death,27/03/2018,Male
20553,2018D0008560,Death,27/03/2018,Female
20554,2018D0007549,Death,27/03/2018,Male
20555,2018D0007550,Death,27/03/2018,Male
20556,2018D0007551,Death,27/03/2018,Male
20557,2018D0007552,Death,27/03/2018,Female
20558,2018D0007560,Death,27/03/2018,Female
20559,2018D0007562,Death,27/03/2018,Male
20560,2018D0007531,Death,27/03/2018,Male
20561,2018D0007537,Death,27/03/2018,Male
20562,2018D0007545,Death,27/03/2018,Male
20563,2018D0007543,Death,27/03/2018,Female
20564,2018D0007518,Death,27/03/2018,Male
20565,2018D0007516,Death,27/03/2018,Male
20566,2018D0007513,Death,27/03/2018,Female
20567,2018D0007509,Death,27/03/2018,Male
20568,2018D0007510,Death,27/03/2018,Male
20569,2018D0007524,Death,27/03/2018,Male
20570,2018D0007528,Death,27/03/2018,Male
20571,2018D0008460,Death,27/03/2018,Female
20572,2018D0008462,Death,27/03/2018,Male
20573,2018D0008464,Death,27/03/2018,Female
20574,2018D0008466,Death,27/03/2018,Female
20575,2018D0008430,Death,27/03/2018,Male
20576,2018D0008432,Death,27/03/2018,Male
20577,2018B0018158,Birth,27/03/2018,Male
20578,2018B0016187,Birth,27/03/2018,Female
20579,2018B0016191,Birth,27/03/2018,Female
20580,2018B0016177,Birth,27/03/2018,Female
20581,2018D0007681,Death,27/03/2018,Female
20582,2018D0007671,Death,27/03/2018,Male
20583,2018D0008692,Death,27/03/2018,Female
20584,2018D0008688,Death,27/03/2018,Male
20585,2018D0008674,Death,27/03/2018,Male
20586,2018D0008672,Death,27/03/2018,Male
20587,2018D0008676,Death,27/03/2018,Female
20588,2018D0008635,Death,27/03/2018,Female
20589,2018D0007605,Death,27/03/2018,Male
20590,2018D0008720,Death,27/03/2018,Male
20591,2018D0009171,Death,27/03/2018,Female
20592,2018D0007211,Death,27/03/2018,Male
20593,2018D0007212,Death,27/03/2018,Male
20594,2018D0007871,Death,27/03/2018,Male
20595,2018D0008868,Death,27/03/2018,Male
20596,2018D0008864,Death,27/03/2018,Male
20597,2018D0007178,Death,27/03/2018,Male
20598,2018D0007150,Death,27/03/2018,Male
20599,2018D0008814,Death,27/03/2018,Male
20600,2018D0008807,Death,27/03/2018,Male
20601,2018D0008826,Death,27/03/2018,Male
20602,2018D0008829,Death,27/03/2018,Male
20603,2018D0008777,Death,27/03/2018,Female
20604,2018D0008783,Death,27/03/2018,Male
20605,2018D0008779,Death,27/03/2018,Male
20606,2018D0008781,Death,27/03/2018,Male
20607,2018D0009087,Death,27/03/2018,Female
20608,2018D0008071,Death,27/03/2018,Male
20609,2018D0008050,Death,27/03/2018,Male
20610,2018D0008051,Death,27/03/2018,Female
20611,2018D0008046,Death,27/03/2018,Male
20612,2018D0008047,Death,27/03/2018,Male
20613,2018D0008038,Death,27/03/2018,Male
20614,2018D0008039,Death,27/03/2018,Male
20615,2018D0008002,Death,27/03/2018,Male
20616,2018D0008012,Death,27/03/2018,Male
20617,2018D0008034,Death,27/03/2018,Male
20618,2018D0008031,Death,27/03/2018,Male
20619,2018D0008024,Death,27/03/2018,Male
20620,2018D0009554,Death,27/03/2018,Female
20621,2018D0008104,Death,27/03/2018,Male
20622,2018B0015221,Birth,28/03/2018,Female
20623,2018B0015215,Birth,28/03/2018,Male
20624,2018B0015218,Birth,28/03/2018,Male
20625,2018B0015182,Birth,28/03/2018,Male
20626,2018B0015213,Birth,28/03/2018,Male
20627,2018B0015237,Birth,28/03/2018,Female
20628,2018B0015228,Birth,28/03/2018,Female
20629,2018B0015234,Birth,28/03/2018,Male
20630,2018B0015231,Birth,28/03/2018,Female
20631,2018B0015223,Birth,28/03/2018,Female
20632,2018B0015225,Birth,28/03/2018,Female
20633,2018B0015271,Birth,28/03/2018,Female
20634,2018B0015272,Birth,28/03/2018,Female
20635,2018B0015273,Birth,28/03/2018,Female
20636,2018B0015274,Birth,28/03/2018,Female
20637,2018B0015275,Birth,28/03/2018,Male
20638,2018B0015276,Birth,28/03/2018,Male
20639,2018B0015249,Birth,28/03/2018,Male
20640,2018B0015241,Birth,28/03/2018,Female
20641,2018B0015245,Birth,28/03/2018,Female
20642,2018B0015247,Birth,28/03/2018,Male
20643,2018B0015251,Birth,28/03/2018,Male
20644,2018B0015141,Birth,28/03/2018,Male
20645,2018B0015143,Birth,28/03/2018,Male
20646,2018B0015136,Birth,28/03/2018,Male
20647,2018B0015137,Birth,28/03/2018,Male
20648,2018B0015139,Birth,28/03/2018,Female
20649,2018B0015328,Birth,28/03/2018,Male
20650,2018B0015334,Birth,28/03/2018,Female
20651,2018B0015330,Birth,28/03/2018,Male
20652,2018B0015322,Birth,28/03/2018,Female
20653,2018B0015319,Birth,28/03/2018,Female
20654,2018B0015316,Birth,28/03/2018,Female
20655,2018B0015312,Birth,28/03/2018,Male
20656,2018B0015294,Birth,28/03/2018,Female
20657,2018B0015303,Birth,28/03/2018,Male
20658,2018B0015307,Birth,28/03/2018,Female
20659,2018B0015309,Birth,28/03/2018,Female
20660,2018B0015290,Birth,28/03/2018,Female
20661,2018B0015285,Birth,28/03/2018,Male
20662,2018B0015389,Birth,28/03/2018,Female
20663,2018B0015377,Birth,28/03/2018,Male
20664,2018B0015378,Birth,28/03/2018,Male
20665,2018B0015391,Birth,28/03/2018,Female
20666,2018B0015385,Birth,28/03/2018,Male
20667,2018B0015382,Birth,28/03/2018,Female
20668,2018B0015038,Birth,28/03/2018,Male
20669,2018B0015042,Birth,28/03/2018,Male
20670,2018B0015035,Birth,28/03/2018,Female
20671,2018B0014991,Birth,28/03/2018,Male
20672,2018B0015048,Birth,28/03/2018,Female
20673,2018B0015050,Birth,28/03/2018,Male
20674,2018B0015058,Birth,28/03/2018,Female
20675,2018B0014885,Birth,28/03/2018,Female
20676,2018B0014843,Birth,28/03/2018,Male
20677,2018B0014850,Birth,28/03/2018,Male
20678,2018B0014795,Birth,28/03/2018,Female
20679,2018B0014835,Birth,28/03/2018,Female
20680,2018B0014274,Birth,28/03/2018,Male
20681,2018B0014279,Birth,28/03/2018,Female
20682,2018B0014320,Birth,28/03/2018,Male
20683,2018B0014339,Birth,28/03/2018,Male
20684,2018B0014255,Birth,28/03/2018,Female
20685,2018B0014200,Birth,28/03/2018,Male
20686,2018B0014230,Birth,28/03/2018,Female
20687,2018B0014231,Birth,28/03/2018,Female
20688,2018B0014478,Birth,28/03/2018,Male
20689,2018B0014463,Birth,28/03/2018,Female
20690,2018B0014400,Birth,28/03/2018,Female
20691,2018B0014429,Birth,28/03/2018,Female
20692,2018B0014370,Birth,28/03/2018,Female
20693,2018B0014413,Birth,28/03/2018,Male
20694,2018B0014395,Birth,28/03/2018,Female
20695,2018B0014398,Birth,28/03/2018,Female
20696,2018B0014505,Birth,28/03/2018,Female
20697,2018B0014503,Birth,28/03/2018,Female
20698,2018B0014499,Birth,28/03/2018,Male
20699,2018B0014513,Birth,28/03/2018,Female
20700,2018B0014520,Birth,28/03/2018,Female
20701,2018B0014523,Birth,28/03/2018,Male
20702,2018B0014541,Birth,28/03/2018,Male
20703,2018B0014526,Birth,28/03/2018,Male
20704,2018B0014549,Birth,28/03/2018,Male
20705,2018B0014552,Birth,28/03/2018,Male
20706,2018B0014562,Birth,28/03/2018,Female
20707,2018B0014586,Birth,28/03/2018,Female
20708,2018B0014588,Birth,28/03/2018,Female
20709,2018B0014775,Birth,28/03/2018,Female
20710,2018B0015628,Birth,28/03/2018,Female
20711,2018B0015605,Birth,28/03/2018,Female
20712,2018B0015593,Birth,28/03/2018,Male
20713,2018B0015596,Birth,28/03/2018,Female
20714,2018B0015590,Birth,28/03/2018,Female
20715,2018B0014112,Birth,28/03/2018,Male
20716,2018B0014195,Birth,28/03/2018,Female
20717,2018B0014076,Birth,28/03/2018,Male
20718,2018B0014068,Birth,28/03/2018,Male
20719,2018B0014039,Birth,28/03/2018,Female
20720,2018B0013988,Birth,28/03/2018,Male
20721,2018B0013989,Birth,28/03/2018,Female
20722,2018B0013990,Birth,28/03/2018,Female
20723,2018B0014003,Birth,28/03/2018,Female
20724,2018B0014004,Birth,28/03/2018,Female
20725,2018B0014000,Birth,28/03/2018,Female
20726,2018B0013930,Birth,28/03/2018,Male
20727,2018B0013927,Birth,28/03/2018,Male
20728,2018B0013906,Birth,28/03/2018,Male
20729,2018B0013914,Birth,28/03/2018,Male
20730,2018B0013632,Birth,28/03/2018,Male
20731,2018B0013637,Birth,28/03/2018,Female
20732,2018B0013647,Birth,28/03/2018,Male
20733,2018B0013686,Birth,28/03/2018,Male
20734,2018B0013684,Birth,28/03/2018,Female
20735,2018B0013659,Birth,28/03/2018,Male
20736,2018B0013725,Birth,28/03/2018,Male
20737,2018B0013727,Birth,28/03/2018,Male
20738,2018B0013721,Birth,28/03/2018,Male
20739,2018B0013756,Birth,28/03/2018,Female
20740,2018B0013762,Birth,28/03/2018,Male
20741,2018B0013806,Birth,28/03/2018,Male
20742,2018B0013791,Birth,28/03/2018,Female
20743,2018B0013781,Birth,28/03/2018,Female
20744,2018B0013856,Birth,28/03/2018,Male
20745,2018B0013866,Birth,28/03/2018,Male
20746,2018B0013868,Birth,28/03/2018,Female
20747,2018B0013282,Birth,28/03/2018,Male
20748,2018B0013314,Birth,28/03/2018,Male
20749,2018B0013307,Birth,28/03/2018,Female
20750,2018B0013316,Birth,28/03/2018,Female
20751,2018B0013427,Birth,28/03/2018,Male
20752,2018B0013428,Birth,28/03/2018,Male
20753,2018B0013419,Birth,28/03/2018,Female
20754,2018B0013425,Birth,28/03/2018,Female
20755,2018B0013417,Birth,28/03/2018,Male
20756,2018B0013403,Birth,28/03/2018,Female
20757,2018B0013562,Birth,28/03/2018,Male
20758,2018B0013584,Birth,28/03/2018,Male
20759,2018B0013531,Birth,28/03/2018,Female
20760,2018B0013532,Birth,28/03/2018,Female
20761,2018B0013525,Birth,28/03/2018,Female
20762,2018B0013504,Birth,28/03/2018,Female
20763,2018B0013483,Birth,28/03/2018,Female
20764,2018B0013484,Birth,28/03/2018,Female
20765,2018B0013481,Birth,28/03/2018,Female
20766,2018B0013477,Birth,28/03/2018,Male
20767,2018B0013472,Birth,28/03/2018,Female
20768,2018B0013431,Birth,28/03/2018,Male
20769,2018B0013445,Birth,28/03/2018,Female
20770,2018B0013440,Birth,28/03/2018,Male
20771,2018B0013459,Birth,28/03/2018,Female
20772,2018B0013010,Birth,28/03/2018,Male
20773,2018B0013167,Birth,28/03/2018,Female
20774,2018B0013261,Birth,28/03/2018,Male
20775,2018D0008434,Death,28/03/2018,Male
20776,2018D0008438,Death,28/03/2018,Male
20777,2018D0008439,Death,28/03/2018,Male
20778,2018D0008467,Death,28/03/2018,Female
20779,2018D0008468,Death,28/03/2018,Male
20780,2018D0008469,Death,28/03/2018,Female
20781,2018D0008577,Death,28/03/2018,Female
20782,2018D0008611,Death,28/03/2018,Female
20783,2018D0008607,Death,28/03/2018,Female
20784,2018D0008532,Death,28/03/2018,Male
20785,2018D0007567,Death,28/03/2018,Male
20786,2018D0008308,Death,28/03/2018,Female
20787,2018D0007365,Death,28/03/2018,Female
20788,2018D0007354,Death,28/03/2018,Male
20789,2018D0008366,Death,28/03/2018,Male
20790,2018D0008362,Death,28/03/2018,Female
20791,2018D0008383,Death,28/03/2018,Male
20792,2018D0007393,Death,28/03/2018,Male
20793,2018D0007391,Death,28/03/2018,Male
20794,2018D0007380,Death,28/03/2018,Male
20795,2018D0007378,Death,28/03/2018,Male
20796,2018D0007384,Death,28/03/2018,Male
20797,2018D0007370,Death,28/03/2018,Male
20798,2018D0007372,Death,28/03/2018,Male
20799,2018D0007375,Death,28/03/2018,Male
20800,2018D0007367,Death,28/03/2018,Male
20801,2018D0008250,Death,28/03/2018,Male
20802,2018D0008231,Death,28/03/2018,Male
20803,2018D0008254,Death,28/03/2018,Male
20804,2018D0008255,Death,28/03/2018,Female
20805,2018B0016192,Birth,28/03/2018,Male
20806,2018B0018751,Birth,28/03/2018,Female
20807,2018B0019173,Birth,28/03/2018,Female
20808,2018D0008108,Death,28/03/2018,Male
20809,2018D0008106,Death,28/03/2018,Male
20810,2018D0008136,Death,28/03/2018,Female
20811,2018D0008153,Death,28/03/2018,Female
20812,2018D0009863,Death,28/03/2018,Male
20813,2018D0008027,Death,28/03/2018,Female
20814,2018D0008022,Death,28/03/2018,Male
20815,2018D0008020,Death,28/03/2018,Female
20816,2018D0008029,Death,28/03/2018,Male
20817,2018D0008017,Death,28/03/2018,Male
20818,2018D0008003,Death,28/03/2018,Male
20819,2018D0008009,Death,28/03/2018,Male
20820,2018D0008010,Death,28/03/2018,Female
20821,2018D0008006,Death,28/03/2018,Female
20822,2018D0008040,Death,28/03/2018,Male
20823,2018D0008041,Death,28/03/2018,Male
20824,2018D0008052,Death,28/03/2018,Female
20825,2018D0008053,Death,28/03/2018,Male
20826,2018D0008055,Death,28/03/2018,Female
20827,2018D0008056,Death,28/03/2018,Male
20828,2018D0008059,Death,28/03/2018,Male
20829,2018D0008060,Death,28/03/2018,Male
20830,2018D0008070,Death,28/03/2018,Female
20831,2018D0008043,Death,28/03/2018,Female
20832,2018D0008062,Death,28/03/2018,Male
20833,2018D0009045,Death,28/03/2018,Male
20834,2018D0009085,Death,28/03/2018,Female
20835,2018D0009090,Death,28/03/2018,Female
20836,2018D0009067,Death,28/03/2018,Male
20837,2018D0008773,Death,28/03/2018,Male
20838,2018D0008834,Death,28/03/2018,Female
20839,2018D0008848,Death,28/03/2018,Male
20840,2018D0009189,Death,28/03/2018,Male
20841,2018D0007965,Death,28/03/2018,Male
20842,2018D0007966,Death,28/03/2018,Male
20843,2018D0007977,Death,28/03/2018,Female
20844,2018D0007997,Death,28/03/2018,Male
20845,2018D0007998,Death,28/03/2018,Male
20846,2018D0008000,Death,28/03/2018,Female
20847,2018D0007993,Death,28/03/2018,Male
20848,2018D0007994,Death,28/03/2018,Male
20849,2018D0007995,Death,28/03/2018,Male
20850,2018D0007991,Death,28/03/2018,Female
20851,2018D0008706,Death,28/03/2018,Male
20852,2018D0008742,Death,28/03/2018,Female
20853,2018D0008744,Death,28/03/2018,Male
20854,2018D0007087,Death,28/03/2018,Male
20855,2018D0007124,Death,28/03/2018,Male
20856,2018D0006989,Death,28/03/2018,Male
20857,2018D0008636,Death,28/03/2018,Female
20858,2018D0008640,Death,28/03/2018,Male
20859,2018D0008642,Death,28/03/2018,Female
20860,2018D0008677,Death,28/03/2018,Female
20861,2018D0008678,Death,28/03/2018,Male
20862,2018D0008680,Death,28/03/2018,Female
20863,2018D0008682,Death,28/03/2018,Female
20864,2018D0008684,Death,28/03/2018,Male
20865,2018D0008686,Death,28/03/2018,Male
20866,2018B0013174,Birth,29/03/2018,Female
20867,2018B0013450,Birth,29/03/2018,Male
20868,2018B0013432,Birth,29/03/2018,Female
20869,2018B0013479,Birth,29/03/2018,Male
20870,2018B0013494,Birth,29/03/2018,Female
20871,2018B0013533,Birth,29/03/2018,Male
20872,2018B0013534,Birth,29/03/2018,Female
20873,2018B0013538,Birth,29/03/2018,Male
20874,2018B0013572,Birth,29/03/2018,Male
20875,2018B0013575,Birth,29/03/2018,Female
20876,2018B0013540,Birth,29/03/2018,Male
20877,2018B0013404,Birth,29/03/2018,Female
20878,2018B0013414,Birth,29/03/2018,Male
20879,2018B0013309,Birth,29/03/2018,Male
20880,2018B0013303,Birth,29/03/2018,Male
20881,2018B0013869,Birth,29/03/2018,Female
20882,2018B0013871,Birth,29/03/2018,Female
20883,2018B0013864,Birth,29/03/2018,Female
20884,2018B0013862,Birth,29/03/2018,Female
20885,2018B0013873,Birth,29/03/2018,Female
20886,2018B0013857,Birth,29/03/2018,Male
20887,2018B0013819,Birth,29/03/2018,Female
20888,2018B0013783,Birth,29/03/2018,Male
20889,2018B0013807,Birth,29/03/2018,Male
20890,2018B0013808,Birth,29/03/2018,Male
20891,2018B0013809,Birth,29/03/2018,Male
20892,2018B0013810,Birth,29/03/2018,Female
20893,2018B0013802,Birth,29/03/2018,Male
20894,2018B0013770,Birth,29/03/2018,Female
20895,2018B0013777,Birth,29/03/2018,Male
20896,2018B0013753,Birth,29/03/2018,Female
20897,2018B0013747,Birth,29/03/2018,Male
20898,2018B0013711,Birth,29/03/2018,Female
20899,2018B0013706,Birth,29/03/2018,Male
20900,2018B0013690,Birth,29/03/2018,Female
20901,2018B0013653,Birth,29/03/2018,Male
20902,2018B0013641,Birth,29/03/2018,Male
20903,2018B0013642,Birth,29/03/2018,Female
20904,2018B0013924,Birth,29/03/2018,Female
20905,2018B0013926,Birth,29/03/2018,Male
20906,2018B0013898,Birth,29/03/2018,Male
20907,2018B0013899,Birth,29/03/2018,Female
20908,2018B0014005,Birth,29/03/2018,Female
20909,2018B0014006,Birth,29/03/2018,Female
20910,2018B0014007,Birth,29/03/2018,Female
20911,2018B0013996,Birth,29/03/2018,Female
20912,2018B0014028,Birth,29/03/2018,Male
20913,2018B0014021,Birth,29/03/2018,Male
20914,2018B0013998,Birth,29/03/2018,Male
20915,2018B0013994,Birth,29/03/2018,Female
20916,2018B0013992,Birth,29/03/2018,Female
20917,2018B0013977,Birth,29/03/2018,Female
20918,2018B0014040,Birth,29/03/2018,Male
20919,2018B0014042,Birth,29/03/2018,Female
20920,2018B0014044,Birth,29/03/2018,Female
20921,2018B0014045,Birth,29/03/2018,Female
20922,2018B0014049,Birth,29/03/2018,Male
20923,2018B0014050,Birth,29/03/2018,Male
20924,2018B0014033,Birth,29/03/2018,Male
20925,2018B0014096,Birth,29/03/2018,Female
20926,2018B0015597,Birth,29/03/2018,Female
20927,2018B0015599,Birth,29/03/2018,Female
20928,2018B0015629,Birth,29/03/2018,Male
20929,2018B0015630,Birth,29/03/2018,Female
20930,2018B0015631,Birth,29/03/2018,Male
20931,2018B0015632,Birth,29/03/2018,Female
20932,2018B0015667,Birth,29/03/2018,Male
20933,2018B0014790,Birth,29/03/2018,Male
20934,2018B0014761,Birth,29/03/2018,Female
20935,2018B0014766,Birth,29/03/2018,Female
20936,2018B0014770,Birth,29/03/2018,Female
20937,2018B0014745,Birth,29/03/2018,Male
20938,2018B0014720,Birth,29/03/2018,Male
20939,2018B0014590,Birth,29/03/2018,Female
20940,2018B0014591,Birth,29/03/2018,Male
20941,2018B0014593,Birth,29/03/2018,Male
